id camera_l disp qw qx qy qz tx ty tz
0 Kite_training/cloudy/color_left/trajectory_3010/000004.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000004.PNG 0.999962 -0.00046 0.005244 0.007006 -0.507893 -0.459147 2.13089
1 Kite_training/cloudy/color_left/trajectory_3010/000008.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000008.PNG 0.999966 2.7e-05 0.00467 0.006751 -0.531795 -0.460106 2.15151
2 Kite_training/cloudy/color_left/trajectory_3010/000012.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000012.PNG 0.999975 0.000108 0.004754 0.005156 -0.550079 -0.458438 2.172857
3 Kite_training/cloudy/color_left/trajectory_3010/000016.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000016.PNG 0.999983 -0.000168 0.005407 0.00236 -0.564575 -0.457524 2.193917
4 Kite_training/cloudy/color_left/trajectory_3010/000020.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000020.PNG 0.999984 -0.000332 0.005566 -0.000141 -0.579815 -0.460718 2.213393
5 Kite_training/cloudy/color_left/trajectory_3010/000024.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000024.PNG 0.999989 -7.6e-05 0.004567 -0.001423 -0.595796 -0.46749 2.231704
6 Kite_training/cloudy/color_left/trajectory_3010/000028.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000028.PNG 0.999995 0.000581 0.002557 -0.001523 -0.608262 -0.474617 2.25063
7 Kite_training/cloudy/color_left/trajectory_3010/000032.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000032.PNG 0.999998 0.001041 0.001153 -0.000928 -0.612056 -0.478708 2.271913
8 Kite_training/cloudy/color_left/trajectory_3010/000036.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000036.PNG 0.999999 0.000907 0.001354 5.3e-05 -0.60944 -0.479631 2.294702
9 Kite_training/cloudy/color_left/trajectory_3010/000040.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000040.PNG 0.999994 0.000214 0.003105 0.001448 -0.607973 -0.47963 2.316417
10 Kite_training/cloudy/color_left/trajectory_3010/000044.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000044.PNG 0.999978 -0.000433 0.005467 0.003752 -0.614572 -0.481262 2.334077
11 Kite_training/cloudy/color_left/trajectory_3010/000048.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000048.PNG 0.999943 -0.00057 0.007761 0.007329 -0.632618 -0.483513 2.346501
12 Kite_training/cloudy/color_left/trajectory_3010/000052.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000052.PNG 0.999877 -0.000135 0.009983 0.012126 -0.663031 -0.482264 2.354105
13 Kite_training/cloudy/color_left/trajectory_3010/000056.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000056.PNG 0.999781 0.000875 0.012612 0.01665 -0.703184 -0.473894 2.35944
14 Kite_training/cloudy/color_left/trajectory_3010/000060.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000060.PNG 0.99968 0.002474 0.016147 0.019302 -0.751105 -0.456835 2.364602
15 Kite_training/cloudy/color_left/trajectory_3010/000064.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000064.PNG 0.999578 0.004707 0.02056 0.019982 -0.809309 -0.430736 2.368358
16 Kite_training/cloudy/color_left/trajectory_3010/000068.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000068.PNG 0.999479 0.007037 0.025014 0.019165 -0.879672 -0.395664 2.362425
17 Kite_training/cloudy/color_left/trajectory_3010/000072.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000072.PNG 0.999408 0.008494 0.028262 0.017673 -0.958977 -0.354641 2.335641
18 Kite_training/cloudy/color_left/trajectory_3010/000076.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000076.PNG 0.99938 0.008856 0.030265 0.015645 -1.039009 -0.314684 2.288845
19 Kite_training/cloudy/color_left/trajectory_3010/000080.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000080.PNG 0.999399 0.008071 0.030967 0.013294 -1.113532 -0.280527 2.227228
20 Kite_training/cloudy/color_left/trajectory_3010/000084.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000084.PNG 0.999472 0.006475 0.029686 0.011549 -1.186417 -0.236393 2.166847
21 Kite_training/cloudy/color_left/trajectory_3010/000088.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000088.PNG 0.999592 0.004224 0.026131 0.010762 -1.253794 -0.174909 2.116435
22 Kite_training/cloudy/color_left/trajectory_3010/000092.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000092.PNG 0.999719 0.001726 0.021118 0.010655 -1.305277 -0.098531 2.079783
23 Kite_training/cloudy/color_left/trajectory_3010/000096.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000096.PNG 0.999786 0.000684 0.017967 0.010242 -1.327756 -0.016784 2.054749
24 Kite_training/cloudy/color_left/trajectory_3010/000100.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000100.PNG 0.999803 0.001585 0.017478 0.009288 -1.32668 0.072268 2.03642
25 Kite_training/cloudy/color_left/trajectory_3010/000104.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000104.PNG 0.999769 0.004406 0.019489 0.007857 -1.312771 0.173179 2.018202
26 Kite_training/cloudy/color_left/trajectory_3010/000108.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000108.PNG 0.9997 0.007926 0.022131 0.006807 -1.300813 0.26624 1.992533
27 Kite_training/cloudy/color_left/trajectory_3010/000112.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000112.PNG 0.999631 0.011093 0.023825 0.006853 -1.298268 0.332765 1.957034
28 Kite_training/cloudy/color_left/trajectory_3010/000116.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000116.PNG 0.999572 0.013889 0.024477 0.007939 -1.301782 0.37363 1.91487
29 Kite_training/cloudy/color_left/trajectory_3010/000120.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000120.PNG 0.999567 0.015484 0.023482 0.008613 -1.305917 0.398969 1.866275
30 Kite_training/cloudy/color_left/trajectory_3010/000124.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000124.PNG 0.999654 0.014952 0.020269 0.007547 -1.303497 0.411543 1.814184
31 Kite_training/cloudy/color_left/trajectory_3010/000128.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000128.PNG 0.999804 0.012155 0.014846 0.004879 -1.288427 0.398717 1.768322
32 Kite_training/cloudy/color_left/trajectory_3010/000132.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000132.PNG 0.999938 0.007687 0.007937 0.001322 -1.25537 0.352419 1.738532
33 Kite_training/cloudy/color_left/trajectory_3010/000136.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000136.PNG 0.999986 0.004463 0.002741 -0.000539 -1.200758 0.28332 1.731634
34 Kite_training/cloudy/color_left/trajectory_3010/000140.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000140.PNG 0.999994 0.003337 0.000173 -8.9e-05 -1.128731 0.206132 1.739584
35 Kite_training/cloudy/color_left/trajectory_3010/000144.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000144.PNG 0.999989 0.004134 6.6e-05 0.002356 -1.046729 0.132961 1.752262
36 Kite_training/cloudy/color_left/trajectory_3010/000148.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000148.PNG 0.999978 0.005088 0.000583 0.00427 -0.963004 0.065571 1.762506
37 Kite_training/cloudy/color_left/trajectory_3010/000152.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000152.PNG 0.999978 0.005133 0.000641 0.004172 -0.880768 -0.002799 1.769453
38 Kite_training/cloudy/color_left/trajectory_3010/000156.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000156.PNG 0.999988 0.004349 0.000321 0.002303 -0.799274 -0.079054 1.774731
39 Kite_training/cloudy/color_left/trajectory_3010/000160.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000160.PNG 0.999994 0.003457 5.5e-05 0.000305 -0.717834 -0.16459 1.779698
40 Kite_training/cloudy/color_left/trajectory_3010/000164.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000164.PNG 0.999996 0.002765 8e-06 -0.001145 -0.636071 -0.257366 1.784073
41 Kite_training/cloudy/color_left/trajectory_3010/000168.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000168.PNG 0.999995 0.002261 0.000165 -0.002045 -0.55402 -0.355 1.787179
42 Kite_training/cloudy/color_left/trajectory_3010/000172.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3010/000172.PNG 0.999996 0.001494 0.000265 -0.002169 -0.472723 -0.450942 1.78937
