id camera_l disp qw qx qy qz tx ty tz
0 Kite_training/cloudy/color_left/trajectory_3011/000004.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000004.PNG 0.999987 0.00221 -2.9e-05 0.004613 -0.645538 -0.367293 2.264895
1 Kite_training/cloudy/color_left/trajectory_3011/000008.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000008.PNG 0.999994 0.00179 0.0 0.002988 -0.606021 -0.318463 2.243858
2 Kite_training/cloudy/color_left/trajectory_3011/000012.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000012.PNG 0.999997 0.001316 5.3e-05 0.00183 -0.563101 -0.278804 2.221942
3 Kite_training/cloudy/color_left/trajectory_3011/000016.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000016.PNG 0.999999 0.000912 0.00011 0.0006 -0.518223 -0.247093 2.199317
4 Kite_training/cloudy/color_left/trajectory_3011/000020.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000020.PNG 0.999995 0.001101 9.7e-05 -0.002971 -0.474374 -0.22042 2.176383
5 Kite_training/cloudy/color_left/trajectory_3011/000024.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000024.PNG 0.999953 0.00202 1.4e-05 -0.009485 -0.431241 -0.197259 2.153582
6 Kite_training/cloudy/color_left/trajectory_3011/000028.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000028.PNG 0.99983 0.0035 -5.3e-05 -0.018119 -0.388909 -0.177583 2.13105
7 Kite_training/cloudy/color_left/trajectory_3011/000032.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000032.PNG 0.999734 0.004224 4.2e-05 -0.022673 -0.354177 -0.171971 2.107873
8 Kite_training/cloudy/color_left/trajectory_3011/000036.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000036.PNG 0.999787 0.003578 0.000181 -0.020318 -0.330688 -0.186425 2.083561
9 Kite_training/cloudy/color_left/trajectory_3011/000040.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000040.PNG 0.999931 0.001686 0.000168 -0.011584 -0.317873 -0.222257 2.05822
10 Kite_training/cloudy/color_left/trajectory_3011/000044.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000044.PNG 0.999996 -2.8e-05 5.1e-05 -0.002946 -0.310947 -0.269186 2.032634
11 Kite_training/cloudy/color_left/trajectory_3011/000048.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000048.PNG 0.999999 -0.000644 -1.7e-05 0.001371 -0.307593 -0.31861 2.007228
12 Kite_training/cloudy/color_left/trajectory_3011/000052.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000052.PNG 0.999999 -0.000201 -1e-05 0.001455 -0.307252 -0.368376 1.982271
13 Kite_training/cloudy/color_left/trajectory_3011/000056.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000056.PNG 1.0 0.000434 1.7e-05 3e-05 -0.307591 -0.41298 1.958159
14 Kite_training/cloudy/color_left/trajectory_3011/000060.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000060.PNG 1.0 0.000533 2.8e-05 -0.000625 -0.306994 -0.449427 1.934952
15 Kite_training/cloudy/color_left/trajectory_3011/000064.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000064.PNG 1.0 0.0001 2.1e-05 -0.000464 -0.305804 -0.479372 1.912276
16 Kite_training/cloudy/color_left/trajectory_3011/000068.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3011/000068.PNG 1.0 -0.000307 9e-06 -2.1e-05 -0.304668 -0.506343 1.889817
