id camera_l disp qw qx qy qz tx ty tz
0 Kite_training/cloudy/color_left/trajectory_3001/000004.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000004.PNG 0.999997 0.001255 3e-05 0.001973 0.441719 -0.250017 2.804884
1 Kite_training/cloudy/color_left/trajectory_3001/000008.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000008.PNG 0.999999 0.001205 3.4e-05 -0.000772 0.454566 -0.237295 2.806879
2 Kite_training/cloudy/color_left/trajectory_3001/000012.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000012.PNG 0.999996 0.001127 3.8e-05 -0.002522 0.469231 -0.22568 2.807963
3 Kite_training/cloudy/color_left/trajectory_3001/000016.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000016.PNG 0.999994 0.00103 4.1e-05 -0.003288 0.484967 -0.215881 2.808158
4 Kite_training/cloudy/color_left/trajectory_3001/000020.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000020.PNG 0.999994 0.001007 4.3e-05 -0.00317 0.499876 -0.207298 2.807576
5 Kite_training/cloudy/color_left/trajectory_3001/000024.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000024.PNG 0.999997 0.001102 4.8e-05 -0.002218 0.512858 -0.199624 2.806307
6 Kite_training/cloudy/color_left/trajectory_3001/000028.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000028.PNG 0.999999 0.001306 5.3e-05 -0.000479 0.523641 -0.193071 2.804417
7 Kite_training/cloudy/color_left/trajectory_3001/000032.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000032.PNG 0.999999 0.001386 6e-05 0.000993 0.533083 -0.187154 2.802212
8 Kite_training/cloudy/color_left/trajectory_3001/000036.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000036.PNG 0.999999 0.001119 7.1e-05 0.001181 0.54241 -0.181604 2.799896
9 Kite_training/cloudy/color_left/trajectory_3001/000040.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000040.PNG 1.0 0.000518 9.1e-05 9.6e-05 0.552105 -0.177065 2.797356
10 Kite_training/cloudy/color_left/trajectory_3001/000044.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000044.PNG 0.999999 9.4e-05 0.00011 -0.001114 0.561968 -0.175324 2.794439
11 Kite_training/cloudy/color_left/trajectory_3001/000048.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000048.PNG 0.999999 0.000345 0.000118 -0.001336 0.571464 -0.176472 2.791163
12 Kite_training/cloudy/color_left/trajectory_3001/000052.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000052.PNG 0.999999 0.001256 0.000119 -0.000558 0.580323 -0.177819 2.787741
13 Kite_training/cloudy/color_left/trajectory_3001/000056.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000056.PNG 0.999998 0.002117 0.000113 0.000514 0.588764 -0.175491 2.784168
14 Kite_training/cloudy/color_left/trajectory_3001/000060.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000060.PNG 0.999997 0.002239 0.000101 0.001197 0.597226 -0.16886 2.78019
15 Kite_training/cloudy/color_left/trajectory_3001/000064.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000064.PNG 0.999998 0.001595 8.7e-05 0.001462 0.605914 -0.161585 2.775526
16 Kite_training/cloudy/color_left/trajectory_3001/000068.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000068.PNG 0.999999 0.000498 7.9e-05 0.001412 0.615 -0.158154 2.770152
17 Kite_training/cloudy/color_left/trajectory_3001/000072.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000072.PNG 0.999999 -0.000172 7.9e-05 0.00133 0.624574 -0.162649 2.764572
18 Kite_training/cloudy/color_left/trajectory_3001/000076.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000076.PNG 0.999999 -0.000261 8.3e-05 0.001264 0.634577 -0.172955 2.759029
19 Kite_training/cloudy/color_left/trajectory_3001/000080.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000080.PNG 0.999999 3e-06 8.6e-05 0.001201 0.645037 -0.183002 2.75368
20 Kite_training/cloudy/color_left/trajectory_3001/000084.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000084.PNG 0.999999 0.000155 9e-05 0.001112 0.656126 -0.184973 2.748607
21 Kite_training/cloudy/color_left/trajectory_3001/000088.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000088.PNG 0.999999 0.000138 9.5e-05 0.000991 0.667928 -0.17874 2.743766
22 Kite_training/cloudy/color_left/trajectory_3001/000092.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000092.PNG 1.0 8e-06 9.9e-05 0.00085 0.680355 -0.165763 2.739124
23 Kite_training/cloudy/color_left/trajectory_3001/000096.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000096.PNG 1.0 -8.5e-05 9.5e-05 0.000711 0.693079 -0.148153 2.734728
24 Kite_training/cloudy/color_left/trajectory_3001/000100.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000100.PNG 1.0 -0.000118 8.1e-05 0.000578 0.706094 -0.125956 2.730604
25 Kite_training/cloudy/color_left/trajectory_3001/000104.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000104.PNG 1.0 -9.4e-05 6.4e-05 0.000336 0.71931 -0.099629 2.72673
26 Kite_training/cloudy/color_left/trajectory_3001/000108.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000108.PNG 1.0 -2.8e-05 7.1e-05 -0.000587 0.732055 -0.072578 2.722937
27 Kite_training/cloudy/color_left/trajectory_3001/000112.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000112.PNG 0.999997 7.3e-05 0.000111 -0.002366 0.744005 -0.044746 2.719206
28 Kite_training/cloudy/color_left/trajectory_3001/000116.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000116.PNG 0.999988 0.000248 0.000173 -0.004955 0.754759 -0.014655 2.715578
29 Kite_training/cloudy/color_left/trajectory_3001/000120.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000120.PNG 0.999969 0.000992 0.00011 -0.007773 0.762735 0.018568 2.712083
30 Kite_training/cloudy/color_left/trajectory_3001/000124.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000124.PNG 0.999942 0.002648 -0.000142 -0.010429 0.767351 0.05782 2.70844
31 Kite_training/cloudy/color_left/trajectory_3001/000128.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000128.PNG 0.999904 0.00515 -0.000495 -0.012869 0.768706 0.107407 2.703748
32 Kite_training/cloudy/color_left/trajectory_3001/000132.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000132.PNG 0.999863 0.007638 -0.000739 -0.014652 0.763622 0.168288 2.694636
33 Kite_training/cloudy/color_left/trajectory_3001/000136.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000136.PNG 0.999833 0.009604 -0.000803 -0.015524 0.749451 0.236767 2.679225
34 Kite_training/cloudy/color_left/trajectory_3001/000140.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000140.PNG 0.999819 0.011012 -0.000729 -0.015486 0.725523 0.30762 2.657589
35 Kite_training/cloudy/color_left/trajectory_3001/000144.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000144.PNG 0.999828 0.01135 -0.000385 -0.014677 0.692317 0.38047 2.629938
36 Kite_training/cloudy/color_left/trajectory_3001/000148.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000148.PNG 0.999861 0.010061 0.00032 -0.013269 0.649526 0.452996 2.59708
37 Kite_training/cloudy/color_left/trajectory_3001/000152.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000152.PNG 0.999909 0.007157 0.001228 -0.011326 0.596245 0.515609 2.561083
38 Kite_training/cloudy/color_left/trajectory_3001/000156.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000156.PNG 0.999945 0.00435 0.001389 -0.009494 0.533163 0.560534 2.525936
39 Kite_training/cloudy/color_left/trajectory_3001/000160.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000160.PNG 0.999958 0.003599 -7.9e-05 -0.008429 0.465072 0.590348 2.49292
40 Kite_training/cloudy/color_left/trajectory_3001/000164.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000164.PNG 0.999949 0.005075 -0.003098 -0.008122 0.399384 0.616818 2.458521
41 Kite_training/cloudy/color_left/trajectory_3001/000168.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000168.PNG 0.999907 0.007827 -0.007567 -0.008243 0.342638 0.647953 2.418552
42 Kite_training/cloudy/color_left/trajectory_3001/000172.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000172.PNG 0.999832 0.009388 -0.013486 -0.008072 0.301264 0.680531 2.369439
43 Kite_training/cloudy/color_left/trajectory_3001/000176.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000176.PNG 0.999709 0.009435 -0.020904 -0.007528 0.281578 0.706644 2.312826
44 Kite_training/cloudy/color_left/trajectory_3001/000180.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000180.PNG 0.999563 0.008638 -0.027448 -0.006731 0.292239 0.717976 2.250844
45 Kite_training/cloudy/color_left/trajectory_3001/000184.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000184.PNG 0.999539 0.008027 -0.028709 -0.005788 0.332792 0.709347 2.185348
46 Kite_training/cloudy/color_left/trajectory_3001/000188.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000188.PNG 0.999668 0.007512 -0.02421 -0.004632 0.379569 0.681793 2.120023
47 Kite_training/cloudy/color_left/trajectory_3001/000192.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000192.PNG 0.999865 0.006924 -0.014542 -0.003248 0.408427 0.63473 2.060348
48 Kite_training/cloudy/color_left/trajectory_3001/000196.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000196.PNG 0.999964 0.00601 -0.005578 -0.002277 0.395225 0.557601 2.011079
49 Kite_training/cloudy/color_left/trajectory_3001/000200.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000200.PNG 0.999986 0.00473 -0.000668 -0.002085 0.341915 0.443794 1.971417
50 Kite_training/cloudy/color_left/trajectory_3001/000204.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000204.PNG 0.999992 0.00316 0.000246 -0.00256 0.265573 0.293301 1.937109
51 Kite_training/cloudy/color_left/trajectory_3001/000208.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000208.PNG 0.999996 0.001574 -0.000557 -0.002224 0.184091 0.121845 1.90572
52 Kite_training/cloudy/color_left/trajectory_3001/000212.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000212.PNG 1.0 0.000212 -0.000716 0.000384 0.106276 -0.053859 1.876527
53 Kite_training/cloudy/color_left/trajectory_3001/000216.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000216.PNG 0.999986 -0.000925 -0.000137 0.00523 0.028396 -0.231424 1.848439
54 Kite_training/cloudy/color_left/trajectory_3001/000220.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000220.PNG 0.99995 -0.001893 0.00041 0.00984 -0.053314 -0.397196 1.820901
55 Kite_training/cloudy/color_left/trajectory_3001/000224.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000224.PNG 0.999928 -0.002787 0.000117 0.011654 -0.138813 -0.536664 1.793572
56 Kite_training/cloudy/color_left/trajectory_3001/000228.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000228.PNG 0.999937 -0.003678 -0.00104 0.010587 -0.223431 -0.647906 1.766204
57 Kite_training/cloudy/color_left/trajectory_3001/000232.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000232.PNG 0.999941 -0.005181 -0.001828 0.009318 -0.298988 -0.724097 1.739737
58 Kite_training/cloudy/color_left/trajectory_3001/000236.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000236.PNG 0.999895 -0.0081 -0.000272 0.01203 -0.363281 -0.75623 1.714523
59 Kite_training/cloudy/color_left/trajectory_3001/000240.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3001/000240.PNG 0.999732 -0.012296 0.003981 0.019193 -0.427352 -0.745653 1.687842
