id camera_l disp qw qx qy qz tx ty tz
0 PLE_training/fall/color_left/trajectory_4002/000004.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000004.PNG 0.997843 0.017986 0.059189 0.021958 -0.124434 -0.264272 1.114128
1 PLE_training/fall/color_left/trajectory_4002/000008.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000008.PNG 0.997768 0.020023 0.06081 0.018964 -0.183672 -0.215269 1.121123
2 PLE_training/fall/color_left/trajectory_4002/000012.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000012.PNG 0.998076 0.019497 0.056683 0.015848 -0.243899 -0.166403 1.121874
3 PLE_training/fall/color_left/trajectory_4002/000016.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000016.PNG 0.998649 0.016633 0.04756 0.012674 -0.292105 -0.124461 1.122012
4 PLE_training/fall/color_left/trajectory_4002/000020.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000020.PNG 0.999089 0.013892 0.038982 0.010451 -0.316671 -0.093291 1.12627
5 PLE_training/fall/color_left/trajectory_4002/000024.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000024.PNG 0.99931 0.01259 0.033557 0.009696 -0.318353 -0.071503 1.135313
6 PLE_training/fall/color_left/trajectory_4002/000028.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000028.PNG 0.999378 0.012813 0.031187 0.010346 -0.303944 -0.055373 1.147775
7 PLE_training/fall/color_left/trajectory_4002/000032.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000032.PNG 0.999431 0.01302 0.029694 0.009342 -0.282797 -0.040549 1.161994
8 PLE_training/fall/color_left/trajectory_4002/000036.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000036.PNG 0.999583 0.011081 0.026501 0.00293 -0.259847 -0.027676 1.177685
9 PLE_training/fall/color_left/trajectory_4002/000040.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000040.PNG 0.999706 0.006854 0.021575 -0.008634 -0.23101 -0.024163 1.196197
10 PLE_training/fall/color_left/trajectory_4002/000044.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000044.PNG 0.99968 0.002405 0.016159 -0.019335 -0.197874 -0.037803 1.221141
11 PLE_training/fall/color_left/trajectory_4002/000048.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000048.PNG 0.999628 -0.000577 0.011184 -0.024874 -0.162189 -0.067733 1.252634
12 PLE_training/fall/color_left/trajectory_4002/000052.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000052.PNG 0.999658 -0.001876 0.006794 -0.025192 -0.12277 -0.107447 1.287838
13 PLE_training/fall/color_left/trajectory_4002/000056.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000056.PNG 0.999746 -0.001626 0.003281 -0.022217 -0.080597 -0.152211 1.324897
14 PLE_training/fall/color_left/trajectory_4002/000060.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000060.PNG 0.999802 -0.000204 0.000951 -0.019894 -0.039312 -0.200127 1.36311
15 PLE_training/fall/color_left/trajectory_4002/000064.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000064.PNG 0.999823 0.002162 -9.2e-05 -0.018672 -0.00132 -0.249827 1.402041
16 PLE_training/fall/color_left/trajectory_4002/000068.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000068.PNG 0.999835 0.004343 -0.00014 -0.017644 0.031921 -0.293893 1.441176
17 PLE_training/fall/color_left/trajectory_4002/000072.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000072.PNG 0.999875 0.004477 1.8e-05 -0.015142 0.059035 -0.322593 1.479115
18 PLE_training/fall/color_left/trajectory_4002/000076.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000076.PNG 0.999937 0.002367 8.7e-05 -0.010983 0.077358 -0.341719 1.514533
19 PLE_training/fall/color_left/trajectory_4002/000080.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000080.PNG 0.999982 -0.001408 -0.000116 -0.005864 0.085745 -0.360603 1.546254
20 PLE_training/fall/color_left/trajectory_4002/000084.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000084.PNG 0.999986 -0.003681 -0.000838 -0.003639 0.088209 -0.391521 1.575871
21 PLE_training/fall/color_left/trajectory_4002/000088.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000088.PNG 0.999976 -0.003359 -0.002092 -0.00564 0.089753 -0.431972 1.605007
22 PLE_training/fall/color_left/trajectory_4002/000092.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000092.PNG 0.999934 -0.000862 -0.003638 -0.010903 0.09539 -0.472529 1.635138
23 PLE_training/fall/color_left/trajectory_4002/000096.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000096.PNG 0.9999 0.000987 -0.004295 -0.013441 0.107367 -0.501316 1.666263
24 PLE_training/fall/color_left/trajectory_4002/000100.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000100.PNG 0.999932 0.00101 -0.00372 -0.010974 0.119607 -0.519198 1.697543
25 PLE_training/fall/color_left/trajectory_4002/000104.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000104.PNG 0.999987 -0.000596 -0.00224 -0.004462 0.123373 -0.533254 1.72795
26 PLE_training/fall/color_left/trajectory_4002/000108.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000108.PNG 0.999996 -0.00228 -0.00098 0.001152 0.115029 -0.548272 1.757463
27 PLE_training/fall/color_left/trajectory_4002/000112.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000112.PNG 0.999985 -0.003493 -0.000261 0.004272 0.096905 -0.56357 1.78622
28 PLE_training/fall/color_left/trajectory_4002/000116.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000116.PNG 0.999979 -0.004218 -5.7e-05 0.004994 0.07327 -0.576883 1.814503
29 PLE_training/fall/color_left/trajectory_4002/000120.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000120.PNG 0.999979 -0.004319 -8.2e-05 0.004763 0.04948 -0.587979 1.84288
30 PLE_training/fall/color_left/trajectory_4002/000124.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000124.PNG 0.999982 -0.003689 -0.000129 0.004662 0.028175 -0.596063 1.8722
31 PLE_training/fall/color_left/trajectory_4002/000128.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000128.PNG 0.999986 -0.002367 -0.000205 0.004725 0.009432 -0.598553 1.903391
32 PLE_training/fall/color_left/trajectory_4002/000132.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000132.PNG 0.999986 -0.00104 -0.000207 0.005157 -0.006427 -0.593016 1.936412
33 PLE_training/fall/color_left/trajectory_4002/000136.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000136.PNG 0.999981 -0.000298 -2.5e-05 0.006136 -0.019736 -0.579466 1.970433
34 PLE_training/fall/color_left/trajectory_4002/000140.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000140.PNG 0.999971 -0.000148 0.00036 0.007656 -0.031666 -0.560009 2.004664
35 PLE_training/fall/color_left/trajectory_4002/000144.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000144.PNG 0.99996 -0.000285 0.000827 0.008914 -0.043181 -0.537625 2.038482
36 PLE_training/fall/color_left/trajectory_4002/000148.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000148.PNG 0.999962 -0.000229 0.001148 0.008592 -0.053763 -0.514746 2.071747
37 PLE_training/fall/color_left/trajectory_4002/000152.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000152.PNG 0.999978 5.5e-05 0.00129 0.006577 -0.0611 -0.49101 2.104701
38 PLE_training/fall/color_left/trajectory_4002/000156.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000156.PNG 0.999992 0.000637 0.001256 0.003864 -0.063835 -0.46746 2.137121
39 PLE_training/fall/color_left/trajectory_4002/000160.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000160.PNG 0.999996 0.001661 0.001054 0.00226 -0.062585 -0.445889 2.168423
40 PLE_training/fall/color_left/trajectory_4002/000164.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000164.PNG 0.999993 0.003146 0.000684 0.001956 -0.058137 -0.424413 2.198856
41 PLE_training/fall/color_left/trajectory_4002/000168.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000168.PNG 0.999985 0.004859 0.00019 0.002604 -0.050727 -0.400235 2.228371
42 PLE_training/fall/color_left/trajectory_4002/000172.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000172.PNG 0.999978 0.005906 -0.000234 0.002848 -0.039521 -0.370476 2.255703
43 PLE_training/fall/color_left/trajectory_4002/000176.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000176.PNG 0.999979 0.006072 -0.000521 0.00236 -0.024158 -0.337737 2.279841
44 PLE_training/fall/color_left/trajectory_4002/000180.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000180.PNG 0.999983 0.005708 -0.000601 0.00102 -0.005013 -0.305827 2.300214
45 PLE_training/fall/color_left/trajectory_4002/000184.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000184.PNG 0.999979 0.006237 -0.000268 -0.001663 0.016235 -0.276025 2.316952
46 PLE_training/fall/color_left/trajectory_4002/000188.JPEG PLE_training/fall/stereo_disparity/trajectory_4002/000188.PNG 0.999951 0.008012 0.000563 -0.005833 0.03789 -0.243742 2.330642
