id camera_l disp qw qx qy qz tx ty tz
0 PLE_training/fall/color_left/trajectory_4022/000004.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000004.PNG 0.999877 -0.002523 0.015073 0.003419 0.010296 -0.180502 0.19277
1 PLE_training/fall/color_left/trajectory_4022/000008.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000008.PNG 0.999849 -0.002703 0.016651 0.004196 0.008779 -0.159916 0.21818
2 PLE_training/fall/color_left/trajectory_4022/000012.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000012.PNG 0.999838 -0.002739 0.017072 0.00509 0.005561 -0.136749 0.244861
3 PLE_training/fall/color_left/trajectory_4022/000016.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000016.PNG 0.999844 -0.002621 0.01642 0.006033 0.001182 -0.111159 0.272996
4 PLE_training/fall/color_left/trajectory_4022/000020.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000020.PNG 0.999852 -0.002105 0.015836 0.006429 -0.001955 -0.085534 0.302482
5 PLE_training/fall/color_left/trajectory_4022/000024.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000024.PNG 0.999852 -0.001009 0.016127 0.005858 -0.002431 -0.061443 0.333313
6 PLE_training/fall/color_left/trajectory_4022/000028.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000028.PNG 0.999841 0.000616 0.017272 0.004372 -0.000865 -0.03861 0.365513
7 PLE_training/fall/color_left/trajectory_4022/000032.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000032.PNG 0.999816 0.002142 0.018858 0.002961 0.000559 -0.017778 0.397707
8 PLE_training/fall/color_left/trajectory_4022/000036.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000036.PNG 0.999781 0.003112 0.02058 0.002381 9.8e-05 0.000311 0.42871
9 PLE_training/fall/color_left/trajectory_4022/000040.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000040.PNG 0.999739 0.003546 0.022402 0.002641 -0.002779 0.015429 0.458376
10 PLE_training/fall/color_left/trajectory_4022/000044.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000044.PNG 0.999716 0.003662 0.023366 0.003027 -0.009268 0.027406 0.48626
11 PLE_training/fall/color_left/trajectory_4022/000048.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000048.PNG 0.99974 0.003685 0.022354 0.002712 -0.019621 0.036168 0.511954
12 PLE_training/fall/color_left/trajectory_4022/000052.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000052.PNG 0.999806 0.003605 0.019304 0.001677 -0.031746 0.041568 0.535691
13 PLE_training/fall/color_left/trajectory_4022/000056.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000056.PNG 0.999884 0.003402 0.014872 7.3e-05 -0.043119 0.043663 0.557972
14 PLE_training/fall/color_left/trajectory_4022/000060.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000060.PNG 0.999937 0.003056 0.010633 -0.001801 -0.051689 0.042861 0.579329
15 PLE_training/fall/color_left/trajectory_4022/000064.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000064.PNG 0.999966 0.002581 0.006818 -0.0039 -0.057004 0.039001 0.59983
16 PLE_training/fall/color_left/trajectory_4022/000068.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000068.PNG 0.999976 0.001916 0.003645 -0.005535 -0.059435 0.03215 0.61972
17 PLE_training/fall/color_left/trajectory_4022/000072.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000072.PNG 0.999984 0.000896 0.001534 -0.005369 -0.06017 0.02266 0.63941
18 PLE_training/fall/color_left/trajectory_4022/000076.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000076.PNG 0.999994 -0.000529 0.000523 -0.003265 -0.060133 0.010239 0.658741
19 PLE_training/fall/color_left/trajectory_4022/000080.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000080.PNG 0.999998 -0.001988 0.000382 -0.000188 -0.060106 -0.004788 0.677717
20 PLE_training/fall/color_left/trajectory_4022/000084.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000084.PNG 0.999997 -0.002149 0.000346 0.000679 -0.060013 -0.019889 0.696935
21 PLE_training/fall/color_left/trajectory_4022/000088.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000088.PNG 0.999999 -0.000736 0.000246 -0.001325 -0.059818 -0.033099 0.716558
22 PLE_training/fall/color_left/trajectory_4022/000092.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000092.PNG 0.99998 0.002065 0.000109 -0.005893 -0.059513 -0.042383 0.736614
23 PLE_training/fall/color_left/trajectory_4022/000096.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000096.PNG 0.999944 0.004242 5.3e-05 -0.009714 -0.061688 -0.044918 0.755855
24 PLE_training/fall/color_left/trajectory_4022/000100.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000100.PNG 0.999932 0.004565 7.1e-05 -0.01077 -0.068399 -0.040952 0.773354
25 PLE_training/fall/color_left/trajectory_4022/000104.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000104.PNG 0.999952 0.003201 4.9e-05 -0.00922 -0.080132 -0.033489 0.788961
26 PLE_training/fall/color_left/trajectory_4022/000108.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000108.PNG 0.999977 0.001675 -6e-06 -0.006639 -0.096067 -0.027293 0.803183
27 PLE_training/fall/color_left/trajectory_4022/000112.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000112.PNG 0.999992 0.000742 -1.9e-05 -0.003813 -0.115587 -0.02366 0.816373
28 PLE_training/fall/color_left/trajectory_4022/000116.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000116.PNG 1.0 0.000385 3.7e-05 -0.000747 -0.138546 -0.021509 0.828603
29 PLE_training/fall/color_left/trajectory_4022/000120.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000120.PNG 0.999997 0.000126 6.8e-05 0.002516 -0.162043 -0.019516 0.840372
30 PLE_training/fall/color_left/trajectory_4022/000124.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000124.PNG 0.999982 -0.000513 -2.7e-05 0.005933 -0.183034 -0.017013 0.852175
31 PLE_training/fall/color_left/trajectory_4022/000128.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000128.PNG 0.999954 -0.00153 -0.000219 0.00942 -0.201061 -0.014234 0.864093
32 PLE_training/fall/color_left/trajectory_4022/000132.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000132.PNG 0.999934 -0.002348 -0.000243 0.011233 -0.214353 -0.011354 0.876645
33 PLE_training/fall/color_left/trajectory_4022/000136.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000136.PNG 0.99995 -0.002396 9.5e-05 0.009716 -0.22163 -0.008634 0.890242
34 PLE_training/fall/color_left/trajectory_4022/000140.JPEG PLE_training/fall/stereo_disparity/trajectory_4022/000140.PNG 0.999986 -0.001642 0.000737 0.004876 -0.223476 -0.006589 0.904754
