id camera_l disp qw qx qy qz tx ty tz
0 PLE_training/winter/color_left/trajectory_6001/000004.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000004.PNG 0.999947 0.009753 0.000697 -0.003347 -0.066848 0.632655 0.788462
1 PLE_training/winter/color_left/trajectory_6001/000008.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000008.PNG 0.999873 0.008153 0.000228 -0.013659 0.046955 0.618473 0.796415
2 PLE_training/winter/color_left/trajectory_6001/000012.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000012.PNG 0.999563 0.00474 0.000477 -0.029167 0.144495 0.593558 0.803607
3 PLE_training/winter/color_left/trajectory_6001/000016.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000016.PNG 0.998814 -0.000357 0.000813 -0.04869 0.219305 0.562537 0.812738
4 PLE_training/winter/color_left/trajectory_6001/000020.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000020.PNG 0.99818 -0.004843 -0.000736 -0.0601 0.248859 0.525718 0.829297
5 PLE_training/winter/color_left/trajectory_6001/000024.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000024.PNG 0.99838 -0.006781 -0.004613 -0.056299 0.239793 0.471902 0.852575
6 PLE_training/winter/color_left/trajectory_6001/000028.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000028.PNG 0.999156 -0.006016 -0.009609 -0.039481 0.222569 0.39127 0.876974
7 PLE_training/winter/color_left/trajectory_6001/000032.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000032.PNG 0.999631 -0.004307 -0.013739 -0.023026 0.224115 0.30151 0.898136
8 PLE_training/winter/color_left/trajectory_6001/000036.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000036.PNG 0.999789 -0.002666 -0.016573 -0.011832 0.238631 0.212244 0.916261
9 PLE_training/winter/color_left/trajectory_6001/000040.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000040.PNG 0.999817 -0.001308 -0.018206 -0.005688 0.254453 0.124058 0.933346
10 PLE_training/winter/color_left/trajectory_6001/000044.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000044.PNG 0.999834 -0.001039 -0.018048 -0.002104 0.274484 0.035524 0.949932
11 PLE_training/winter/color_left/trajectory_6001/000048.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000048.PNG 0.999875 -0.002398 -0.015637 0.000694 0.300587 -0.056 0.966237
12 PLE_training/winter/color_left/trajectory_6001/000052.JPEG PLE_training/winter/stereo_disparity/trajectory_6001/000052.PNG 0.999922 -0.005286 -0.010969 0.002749 0.326788 -0.153304 0.983153
