id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/cloudy/color_left/trajectory_3022/000004.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000004.PNG	0.999686	0.000865	-0.024002	-0.007199	2.389487	0.238929	1.141183
1	Kite_training/cloudy/color_left/trajectory_3022/000008.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000008.PNG	0.999669	0.002655	-0.024583	-0.007076	2.360491	0.260954	1.077215
2	Kite_training/cloudy/color_left/trajectory_3022/000012.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000012.PNG	0.999631	0.003458	-0.025888	-0.007435	2.329344	0.285429	1.013186
3	Kite_training/cloudy/color_left/trajectory_3022/000016.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000016.PNG	0.999578	0.003471	-0.027661	-0.008117	2.297283	0.311523	0.945748
4	Kite_training/cloudy/color_left/trajectory_3022/000020.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000020.PNG	0.999530	0.003161	-0.029251	-0.008628	2.264856	0.336926	0.871850
5	Kite_training/cloudy/color_left/trajectory_3022/000024.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000024.PNG	0.999490	0.002591	-0.030555	-0.008907	2.231168	0.359709	0.792948
6	Kite_training/cloudy/color_left/trajectory_3022/000028.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000028.PNG	0.999454	0.001834	-0.031737	-0.009005	2.195246	0.379760	0.711495
7	Kite_training/cloudy/color_left/trajectory_3022/000032.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000032.PNG	0.999399	0.001201	-0.033425	-0.009079	2.156181	0.401692	0.629737
8	Kite_training/cloudy/color_left/trajectory_3022/000036.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000036.PNG	0.999318	0.000749	-0.035761	-0.009175	2.114000	0.426975	0.546231
9	Kite_training/cloudy/color_left/trajectory_3022/000040.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000040.PNG	0.999217	0.000458	-0.038442	-0.009346	2.068980	0.454754	0.458807
10	Kite_training/cloudy/color_left/trajectory_3022/000044.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000044.PNG	0.999163	0.000377	-0.039717	-0.009796	2.022513	0.478330	0.366365
11	Kite_training/cloudy/color_left/trajectory_3022/000048.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000048.PNG	0.999185	0.000598	-0.038963	-0.010524	1.973559	0.496192	0.275386
12	Kite_training/cloudy/color_left/trajectory_3022/000052.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000052.PNG	0.999274	0.001074	-0.036374	-0.011262	1.920969	0.509569	0.194195
13	Kite_training/cloudy/color_left/trajectory_3022/000056.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000056.PNG	0.999400	0.001121	-0.032832	-0.011020	1.864025	0.519826	0.128804
14	Kite_training/cloudy/color_left/trajectory_3022/000060.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000060.PNG	0.999545	0.000450	-0.028619	-0.009505	1.804759	0.523430	0.082394
15	Kite_training/cloudy/color_left/trajectory_3022/000064.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000064.PNG	0.999694	-0.000923	-0.023764	-0.006838	1.746219	0.516922	0.057224
16	Kite_training/cloudy/color_left/trajectory_3022/000068.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000068.PNG	0.999815	-0.002251	-0.018633	-0.004137	1.692817	0.508993	0.056296
17	Kite_training/cloudy/color_left/trajectory_3022/000072.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000072.PNG	0.999903	-0.003031	-0.013464	-0.002074	1.645849	0.507838	0.079412
18	Kite_training/cloudy/color_left/trajectory_3022/000076.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000076.PNG	0.999960	-0.003224	-0.008322	-0.000636	1.603848	0.515793	0.124365
19	Kite_training/cloudy/color_left/trajectory_3022/000080.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000080.PNG	0.999988	-0.002901	-0.003990	0.000272	1.564713	0.527816	0.188945
20	Kite_training/cloudy/color_left/trajectory_3022/000084.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000084.PNG	0.999997	-0.002155	-0.001141	0.000699	1.526370	0.539487	0.268677
21	Kite_training/cloudy/color_left/trajectory_3022/000088.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000088.PNG	0.999999	-0.001025	0.000213	0.000616	1.487412	0.552553	0.357571
22	Kite_training/cloudy/color_left/trajectory_3022/000092.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000092.PNG	1.000000	0.000036	-0.000094	0.000281	1.446935	0.566554	0.449404
23	Kite_training/cloudy/color_left/trajectory_3022/000096.JPEG	Kite_training/cloudy/stereo_disparity/trajectory_3022/000096.PNG	0.999997	0.000504	-0.002264	0.000021	1.405415	0.579478	0.538290
