id camera_l disp qw qx qy qz tx ty tz
0 Kite_training/sunny/color_left/trajectory_0028/000004.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000004.PNG 0.999952 -9e-05 0.003065 0.009311 0.010344 0.041612 0.496381
1 Kite_training/sunny/color_left/trajectory_0028/000008.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000008.PNG 0.999891 -2.1e-05 0.006864 0.01306 0.017862 -0.017923 0.49438
2 Kite_training/sunny/color_left/trajectory_0028/000012.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000012.PNG 0.999828 0.000323 0.012036 0.014123 0.02614 -0.06869 0.49241
3 Kite_training/sunny/color_left/trajectory_0028/000016.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000016.PNG 0.999754 0.001021 0.018192 0.012686 0.033684 -0.110056 0.490772
4 Kite_training/sunny/color_left/trajectory_0028/000020.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000020.PNG 0.999716 0.001842 0.021191 0.010734 0.037338 -0.133703 0.489511
5 Kite_training/sunny/color_left/trajectory_0028/000024.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000024.PNG 0.999781 0.002352 0.018485 0.009473 0.039891 -0.134405 0.488998
6 Kite_training/sunny/color_left/trajectory_0028/000028.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000028.PNG 0.999904 0.002248 0.010632 0.008599 0.048164 -0.114475 0.489502
7 Kite_training/sunny/color_left/trajectory_0028/000032.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000032.PNG 0.999981 0.001465 0.003227 0.005135 0.067416 -0.093999 0.490018
8 Kite_training/sunny/color_left/trajectory_0028/000036.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000036.PNG 0.999996 0.000237 -0.0006 -0.002593 0.09704 -0.08409 0.489314
9 Kite_training/sunny/color_left/trajectory_0028/000040.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000040.PNG 0.999894 -0.001261 -0.000908 -0.014475 0.133554 -0.083621 0.486999
10 Kite_training/sunny/color_left/trajectory_0028/000044.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000044.PNG 0.999691 -0.002725 0.000386 -0.024691 0.167727 -0.088117 0.484503
11 Kite_training/sunny/color_left/trajectory_0028/000048.JPEG Kite_training/sunny/stereo_disparity/trajectory_0028/000048.PNG 0.999663 -0.003669 0.000921 -0.025686 0.189888 -0.094553 0.483736
