id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	PLE_training/fall/color_left/trajectory_4020/000004.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000004.PNG	0.999917	0.000460	0.000017	0.012855	0.230330	-0.014249	1.225204
1	PLE_training/fall/color_left/trajectory_4020/000008.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000008.PNG	0.999910	0.001262	0.001025	0.013324	0.240606	-0.007751	1.228107
2	PLE_training/fall/color_left/trajectory_4020/000012.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000012.PNG	0.999936	0.001952	0.002620	0.010795	0.254632	-0.003285	1.231259
3	PLE_training/fall/color_left/trajectory_4020/000016.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000016.PNG	0.999968	0.002493	0.004625	0.005955	0.269921	0.000685	1.234871
4	PLE_training/fall/color_left/trajectory_4020/000020.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000020.PNG	0.999976	0.002649	0.006151	0.001928	0.281628	0.007867	1.238460
5	PLE_training/fall/color_left/trajectory_4020/000024.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000024.PNG	0.999973	0.002330	0.006948	-0.000400	0.289810	0.018031	1.241651
6	PLE_training/fall/color_left/trajectory_4020/000028.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000028.PNG	0.999973	0.001606	0.007014	-0.001150	0.296054	0.029185	1.244244
7	PLE_training/fall/color_left/trajectory_4020/000032.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000032.PNG	0.999978	0.000927	0.006398	-0.001224	0.301195	0.038869	1.246597
8	PLE_training/fall/color_left/trajectory_4020/000036.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000036.PNG	0.999986	0.000481	0.005125	-0.000999	0.306562	0.046548	1.248596
9	PLE_training/fall/color_left/trajectory_4020/000040.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000040.PNG	0.999995	0.000266	0.003240	-0.000527	0.313901	0.052626	1.249801
10	PLE_training/fall/color_left/trajectory_4020/000044.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000044.PNG	0.999999	0.000141	0.001488	-0.000626	0.325743	0.057835	1.249908
11	PLE_training/fall/color_left/trajectory_4020/000048.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000048.PNG	0.999998	-0.000017	0.000488	-0.001977	0.342491	0.063031	1.249012
12	PLE_training/fall/color_left/trajectory_4020/000052.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000052.PNG	0.999990	-0.000202	0.000216	-0.004473	0.361852	0.069011	1.247501
13	PLE_training/fall/color_left/trajectory_4020/000056.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000056.PNG	0.999978	-0.000286	0.000202	-0.006690	0.378968	0.076101	1.245960
14	PLE_training/fall/color_left/trajectory_4020/000060.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000060.PNG	0.999970	-0.000188	0.000162	-0.007746	0.391403	0.084098	1.244636
15	PLE_training/fall/color_left/trajectory_4020/000064.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000064.PNG	0.999971	0.000091	0.000101	-0.007637	0.399347	0.092459	1.243463
16	PLE_training/fall/color_left/trajectory_4020/000068.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000068.PNG	0.999978	0.000417	0.000047	-0.006601	0.403569	0.098710	1.242080
17	PLE_training/fall/color_left/trajectory_4020/000072.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000072.PNG	0.999988	0.000630	0.000024	-0.004923	0.404978	0.099888	1.240122
18	PLE_training/fall/color_left/trajectory_4020/000076.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000076.PNG	0.999996	0.000721	0.000026	-0.002647	0.403890	0.094950	1.237635
19	PLE_training/fall/color_left/trajectory_4020/000080.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000080.PNG	0.999999	0.000729	0.000034	-0.000785	0.401618	0.083387	1.234810
20	PLE_training/fall/color_left/trajectory_4020/000084.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000084.PNG	1.000000	0.000703	0.000029	-0.000592	0.399460	0.065769	1.231844
21	PLE_training/fall/color_left/trajectory_4020/000088.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000088.PNG	0.999998	0.000645	0.000014	-0.002138	0.397211	0.043387	1.228763
22	PLE_training/fall/color_left/trajectory_4020/000092.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000092.PNG	0.999990	0.000583	-0.000006	-0.004494	0.394002	0.018270	1.225565
23	PLE_training/fall/color_left/trajectory_4020/000096.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000096.PNG	0.999984	0.000572	-0.000018	-0.005659	0.388343	-0.007445	1.222232
24	PLE_training/fall/color_left/trajectory_4020/000100.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000100.PNG	0.999985	0.000619	-0.000019	-0.005375	0.380331	-0.034474	1.218769
25	PLE_training/fall/color_left/trajectory_4020/000104.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000104.PNG	0.999992	0.000473	-0.000010	-0.004039	0.370564	-0.062176	1.215273
26	PLE_training/fall/color_left/trajectory_4020/000108.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000108.PNG	0.999997	-0.000377	0.000005	-0.002466	0.359869	-0.088301	1.211876
27	PLE_training/fall/color_left/trajectory_4020/000112.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000112.PNG	0.999998	-0.001993	0.000020	-0.000754	0.348030	-0.114222	1.208404
28	PLE_training/fall/color_left/trajectory_4020/000116.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000116.PNG	0.999991	-0.004061	0.000037	0.000892	0.334952	-0.141077	1.204818
29	PLE_training/fall/color_left/trajectory_4020/000120.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000120.PNG	0.999986	-0.005039	0.000031	0.001461	0.321479	-0.166392	1.202388
30	PLE_training/fall/color_left/trajectory_4020/000124.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000124.PNG	0.999990	-0.004455	-0.000022	0.000639	0.308217	-0.185745	1.201936
31	PLE_training/fall/color_left/trajectory_4020/000128.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000128.PNG	0.999996	-0.002527	-0.000129	-0.001331	0.295686	-0.195274	1.204016
32	PLE_training/fall/color_left/trajectory_4020/000132.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000132.PNG	0.999996	-0.000785	-0.000221	-0.002733	0.283511	-0.196004	1.207714
33	PLE_training/fall/color_left/trajectory_4020/000136.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000136.PNG	0.999996	0.000120	-0.000264	-0.002835	0.270980	-0.190858	1.212306
34	PLE_training/fall/color_left/trajectory_4020/000140.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000140.PNG	0.999998	0.000235	-0.000390	-0.001795	0.257333	-0.182608	1.217458
35	PLE_training/fall/color_left/trajectory_4020/000144.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000144.PNG	0.999998	-0.000043	-0.001549	-0.000880	0.241636	-0.173574	1.222764
36	PLE_training/fall/color_left/trajectory_4020/000148.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000148.PNG	0.999991	-0.000521	-0.004188	-0.000691	0.226180	-0.164499	1.227587
37	PLE_training/fall/color_left/trajectory_4020/000152.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000152.PNG	0.999965	-0.001148	-0.008163	-0.001184	0.215089	-0.155457	1.231325
38	PLE_training/fall/color_left/trajectory_4020/000156.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000156.PNG	0.999925	-0.001435	-0.012001	-0.001727	0.213703	-0.146152	1.233733
39	PLE_training/fall/color_left/trajectory_4020/000160.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000160.PNG	0.999887	-0.001108	-0.014847	-0.001935	0.222775	-0.135522	1.235140
40	PLE_training/fall/color_left/trajectory_4020/000164.JPEG	PLE_training/fall/stereo_disparity/trajectory_4020/000164.PNG	0.999859	-0.000196	-0.016682	-0.001772	0.239824	-0.122310	1.235975
