id camera_l disp qw qx qy qz tx ty tz
0 Kite_training/sunset/color_left/trajectory_1019/000004.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000004.PNG 0.999998 0.000696 0.00044 0.001575 -0.01105 0.183892 1.66756
1 Kite_training/sunset/color_left/trajectory_1019/000008.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000008.PNG 0.999999 0.000841 0.000111 0.001423 -0.013474 0.17118 1.661244
2 Kite_training/sunset/color_left/trajectory_1019/000012.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000012.PNG 0.999999 0.000619 -0.000515 0.000609 -0.01508 0.160075 1.655137
3 Kite_training/sunset/color_left/trajectory_1019/000016.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000016.PNG 0.999999 0.000159 -0.001311 -0.000676 -0.015055 0.149161 1.649314
4 Kite_training/sunset/color_left/trajectory_1019/000020.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000020.PNG 0.999997 -3e-05 -0.001775 -0.001671 -0.012854 0.136933 1.643625
5 Kite_training/sunset/color_left/trajectory_1019/000024.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000024.PNG 0.999996 0.000178 -0.001781 -0.002187 -0.009401 0.124133 1.637907
6 Kite_training/sunset/color_left/trajectory_1019/000028.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000028.PNG 0.999996 0.000724 -0.001471 -0.002268 -0.006249 0.112122 1.632012
7 Kite_training/sunset/color_left/trajectory_1019/000032.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000032.PNG 0.999994 0.001168 -0.002101 -0.002297 -0.006156 0.102325 1.625592
8 Kite_training/sunset/color_left/trajectory_1019/000036.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000036.PNG 0.999987 0.001304 -0.00431 -0.002461 -0.007012 0.094528 1.61856
9 Kite_training/sunset/color_left/trajectory_1019/000040.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000040.PNG 0.999964 0.001181 -0.007915 -0.00273 -0.003579 0.08767 1.610976
10 Kite_training/sunset/color_left/trajectory_1019/000044.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000044.PNG 0.999935 0.001098 -0.010947 -0.002867 0.010808 0.080683 1.602791
11 Kite_training/sunset/color_left/trajectory_1019/000048.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000048.PNG 0.999921 0.001206 -0.012237 -0.002741 0.035509 0.073619 1.593761
12 Kite_training/sunset/color_left/trajectory_1019/000052.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000052.PNG 0.999925 0.001467 -0.011942 -0.002404 0.064683 0.067129 1.583738
13 Kite_training/sunset/color_left/trajectory_1019/000056.JPEG Kite_training/sunset/stereo_disparity/trajectory_1019/000056.PNG 0.99991 0.001709 -0.013008 -0.002717 0.090183 0.061943 1.57292
