id camera_l disp qw qx qy qz tx ty tz
0 Kite_training/sunset/color_left/trajectory_1016/000004.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000004.PNG 0.999457 0.017465 0.000824 -0.027946 -0.523886 -0.088435 2.085156
1 Kite_training/sunset/color_left/trajectory_1016/000008.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000008.PNG 0.999777 0.011134 0.000328 -0.017937 -0.494123 -0.217723 2.102075
2 Kite_training/sunset/color_left/trajectory_1016/000012.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000012.PNG 0.999962 0.003444 1.4e-05 -0.008028 -0.473011 -0.369214 2.112852
3 Kite_training/sunset/color_left/trajectory_1016/000016.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000016.PNG 0.999991 -0.004233 -8e-06 0.00087 -0.462051 -0.537562 2.115885
4 Kite_training/sunset/color_left/trajectory_1016/000020.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000020.PNG 0.999938 -0.008755 6.9e-05 0.006905 -0.454994 -0.692421 2.115447
5 Kite_training/sunset/color_left/trajectory_1016/000024.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000024.PNG 0.999905 -0.009702 0.000229 0.009835 -0.453151 -0.819222 2.11234
6 Kite_training/sunset/color_left/trajectory_1016/000028.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000028.PNG 0.999917 -0.007977 0.000295 0.010131 -0.454408 -0.907493 2.111012
7 Kite_training/sunset/color_left/trajectory_1016/000032.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000032.PNG 0.99993 -0.007001 0.000219 0.009558 -0.454469 -0.953875 2.114671
8 Kite_training/sunset/color_left/trajectory_1016/000036.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000036.PNG 0.999935 -0.007584 8.8e-05 0.008524 -0.449458 -0.963845 2.123144
9 Kite_training/sunset/color_left/trajectory_1016/000040.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000040.PNG 0.99993 -0.009501 -1.7e-05 0.007098 -0.436663 -0.945654 2.13468
10 Kite_training/sunset/color_left/trajectory_1016/000044.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000044.PNG 0.999925 -0.010705 -2.6e-05 0.00599 -0.416932 -0.913215 2.146227
11 Kite_training/sunset/color_left/trajectory_1016/000048.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000048.PNG 0.999933 -0.010106 2.2e-05 0.005598 -0.392211 -0.867425 2.159572
12 Kite_training/sunset/color_left/trajectory_1016/000052.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000052.PNG 0.999953 -0.007729 6.8e-05 0.005925 -0.363617 -0.800333 2.179267
13 Kite_training/sunset/color_left/trajectory_1016/000056.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000056.PNG 0.999969 -0.004852 6.6e-05 0.006158 -0.332153 -0.70886 2.207489
14 Kite_training/sunset/color_left/trajectory_1016/000060.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000060.PNG 0.999981 -0.003056 4.4e-05 0.005266 -0.297409 -0.596932 2.24243
15 Kite_training/sunset/color_left/trajectory_1016/000064.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000064.PNG 0.999992 -0.002431 4.4e-05 0.003189 -0.257695 -0.470068 2.281253
16 Kite_training/sunset/color_left/trajectory_1016/000068.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000068.PNG 0.999997 -0.002493 7e-05 0.000829 -0.213196 -0.337437 2.321648
17 Kite_training/sunset/color_left/trajectory_1016/000072.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000072.PNG 0.999997 -0.002437 7.7e-05 -0.000307 -0.166326 -0.207991 2.362395
18 Kite_training/sunset/color_left/trajectory_1016/000076.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000076.PNG 0.999998 -0.00219 6.7e-05 -0.000108 -0.119151 -0.080723 2.403498
19 Kite_training/sunset/color_left/trajectory_1016/000080.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000080.PNG 0.999998 -0.0018 5.3e-05 0.000488 -0.072034 0.048901 2.444822
20 Kite_training/sunset/color_left/trajectory_1016/000084.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000084.PNG 0.999999 -0.001324 4.3e-05 0.000372 -0.024269 0.18523 2.486085
21 Kite_training/sunset/color_left/trajectory_1016/000088.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000088.PNG 1.0 -0.000766 3.5e-05 -0.00051 0.024174 0.328315 2.526957
22 Kite_training/sunset/color_left/trajectory_1016/000092.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000092.PNG 0.999998 -0.000156 2.5e-05 -0.001772 0.07168 0.451694 2.566871
23 Kite_training/sunset/color_left/trajectory_1016/000096.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000096.PNG 0.999996 0.000463 8e-06 -0.002856 0.116268 0.517172 2.605071
24 Kite_training/sunset/color_left/trajectory_1016/000100.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000100.PNG 0.999992 0.001088 -1.2e-05 -0.00372 0.158245 0.522197 2.641235
25 Kite_training/sunset/color_left/trajectory_1016/000104.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000104.PNG 0.999989 0.001694 -2.9e-05 -0.004337 0.198525 0.473457 2.675338
26 Kite_training/sunset/color_left/trajectory_1016/000108.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000108.PNG 0.999987 0.002123 -1.9e-05 -0.004549 0.236339 0.408114 2.706848
27 Kite_training/sunset/color_left/trajectory_1016/000112.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000112.PNG 0.999988 0.002317 1.9e-05 -0.004299 0.271554 0.338563 2.735882
28 Kite_training/sunset/color_left/trajectory_1016/000116.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000116.PNG 0.999991 0.00223 7.3e-05 -0.003572 0.304799 0.263896 2.762909
29 Kite_training/sunset/color_left/trajectory_1016/000120.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000120.PNG 0.999996 0.001573 0.000108 -0.002284 0.337871 0.186075 2.788531
30 Kite_training/sunset/color_left/trajectory_1016/000124.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000124.PNG 1.0 0.000237 0.000109 -0.000403 0.371316 0.102801 2.812973
31 Kite_training/sunset/color_left/trajectory_1016/000128.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000128.PNG 0.999997 -0.001596 9.2e-05 0.001884 0.404902 0.012526 2.836155
32 Kite_training/sunset/color_left/trajectory_1016/000132.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000132.PNG 0.999992 -0.00259 0.000134 0.003198 0.43913 -0.065176 2.859137
33 Kite_training/sunset/color_left/trajectory_1016/000136.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000136.PNG 0.999993 -0.002167 0.000241 0.002946 0.473846 -0.115071 2.882469
34 Kite_training/sunset/color_left/trajectory_1016/000140.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000140.PNG 0.999997 -0.001161 0.000276 0.001921 0.508513 -0.137431 2.906094
35 Kite_training/sunset/color_left/trajectory_1016/000144.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000144.PNG 0.999999 -0.000657 0.000105 0.00115 0.543058 -0.140496 2.929452
36 Kite_training/sunset/color_left/trajectory_1016/000148.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000148.PNG 0.999999 -0.000732 -0.000275 0.000701 0.578732 -0.128015 2.952213
37 Kite_training/sunset/color_left/trajectory_1016/000152.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000152.PNG 0.999999 -0.001176 -0.000683 0.000547 0.616881 -0.106406 2.973991
38 Kite_training/sunset/color_left/trajectory_1016/000156.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000156.PNG 0.999999 -0.0013 -0.00054 0.000599 0.658064 -0.087547 2.994687
39 Kite_training/sunset/color_left/trajectory_1016/000160.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000160.PNG 0.999999 -0.00096 0.00027 0.000845 0.699035 -0.071758 3.015074
40 Kite_training/sunset/color_left/trajectory_1016/000164.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000164.PNG 0.999998 -0.000152 0.001747 0.001288 0.735701 -0.056514 3.036214
41 Kite_training/sunset/color_left/trajectory_1016/000168.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000168.PNG 0.999989 0.00101 0.00413 0.002018 0.764248 -0.038084 3.058853
42 Kite_training/sunset/color_left/trajectory_1016/000172.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000172.PNG 0.999961 0.002298 0.007912 0.003211 0.779666 -0.012313 3.083665
43 Kite_training/sunset/color_left/trajectory_1016/000176.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000176.PNG 0.999897 0.003655 0.013043 0.004838 0.773105 0.021114 3.112577
44 Kite_training/sunset/color_left/trajectory_1016/000180.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000180.PNG 0.999825 0.004486 0.017099 0.00617 0.733641 0.058388 3.146224
45 Kite_training/sunset/color_left/trajectory_1016/000184.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000184.PNG 0.999812 0.004232 0.017755 0.006556 0.665369 0.093426 3.181172
46 Kite_training/sunset/color_left/trajectory_1016/000188.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000188.PNG 0.999865 0.002909 0.014982 0.006032 0.589392 0.120999 3.212274
47 Kite_training/sunset/color_left/trajectory_1016/000192.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000192.PNG 0.999928 0.001356 0.010769 0.00521 0.529814 0.140655 3.237231
48 Kite_training/sunset/color_left/trajectory_1016/000196.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000196.PNG 0.999963 0.00045 0.007211 0.004702 0.498714 0.156483 3.256849
49 Kite_training/sunset/color_left/trajectory_1016/000200.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000200.PNG 0.99998 0.000219 0.00441 0.00452 0.492598 0.172217 3.272503
50 Kite_training/sunset/color_left/trajectory_1016/000204.JPEG Kite_training/sunset/stereo_disparity/trajectory_1016/000204.PNG 0.999987 0.000335 0.002385 0.004423 0.506911 0.193985 3.285182
