id camera_l disp qw qx qy qz tx ty tz
0 Kite_training/sunset/color_left/trajectory_1013/000004.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000004.PNG 1.0 -2.7e-05 8e-05 5.1e-05 -0.355229 0.13671 1.786102
1 Kite_training/sunset/color_left/trajectory_1013/000008.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000008.PNG 1.0 -1.1e-05 8.6e-05 4.4e-05 -0.354329 0.107818 1.782827
2 Kite_training/sunset/color_left/trajectory_1013/000012.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000012.PNG 1.0 5e-05 7.5e-05 2.4e-05 -0.353705 0.080064 1.779787
3 Kite_training/sunset/color_left/trajectory_1013/000016.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000016.PNG 1.0 0.000119 5.3e-05 -4e-06 -0.353247 0.053362 1.776919
4 Kite_training/sunset/color_left/trajectory_1013/000020.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000020.PNG 1.0 5.3e-05 3.3e-05 -2.6e-05 -0.352711 0.026846 1.773964
5 Kite_training/sunset/color_left/trajectory_1013/000024.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000024.PNG 1.0 -0.00018 1.9e-05 -3.7e-05 -0.352057 -0.000166 1.770866
6 Kite_training/sunset/color_left/trajectory_1013/000028.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000028.PNG 1.0 -0.00056 1.2e-05 -3.8e-05 -0.351303 -0.028244 1.767643
7 Kite_training/sunset/color_left/trajectory_1013/000032.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000032.PNG 1.0 -0.000857 6e-06 -3e-05 -0.350457 -0.057709 1.764673
8 Kite_training/sunset/color_left/trajectory_1013/000036.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000036.PNG 1.0 -0.000936 -1e-06 -1.4e-05 -0.34952 -0.088152 1.762161
9 Kite_training/sunset/color_left/trajectory_1013/000040.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000040.PNG 1.0 -0.000817 -7e-06 8e-06 -0.348496 -0.117887 1.760092
10 Kite_training/sunset/color_left/trajectory_1013/000044.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000044.PNG 1.0 -0.00069 -6e-06 2.6e-05 -0.347422 -0.137948 1.758358
11 Kite_training/sunset/color_left/trajectory_1013/000048.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000048.PNG 1.0 -0.000658 6e-06 3.4e-05 -0.346342 -0.143912 1.756937
12 Kite_training/sunset/color_left/trajectory_1013/000052.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000052.PNG 1.0 -0.000721 2.9e-05 3.1e-05 -0.345291 -0.13613 1.755855
13 Kite_training/sunset/color_left/trajectory_1013/000056.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000056.PNG 1.0 -0.000796 5.3e-05 2.4e-05 -0.344311 -0.119114 1.755146
14 Kite_training/sunset/color_left/trajectory_1013/000060.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000060.PNG 1.0 -0.000737 6.1e-05 2.4e-05 -0.343419 -0.100222 1.754859
15 Kite_training/sunset/color_left/trajectory_1013/000064.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000064.PNG 1.0 -0.000531 5e-05 3e-05 -0.342559 -0.079722 1.755048
16 Kite_training/sunset/color_left/trajectory_1013/000068.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000068.PNG 1.0 -0.000337 2.9e-05 3.4e-05 -0.341697 -0.056499 1.755705
17 Kite_training/sunset/color_left/trajectory_1013/000072.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000072.PNG 1.0 -0.000533 1.5e-05 1.7e-05 -0.340863 -0.029174 1.756733
18 Kite_training/sunset/color_left/trajectory_1013/000076.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000076.PNG 0.999999 -0.001174 1.3e-05 -2.6e-05 -0.340094 0.001072 1.758088
19 Kite_training/sunset/color_left/trajectory_1013/000080.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000080.PNG 0.999998 -0.001911 2.1e-05 -7.2e-05 -0.339382 0.031776 1.75997
20 Kite_training/sunset/color_left/trajectory_1013/000084.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000084.PNG 0.999998 -0.001954 3.4e-05 -7.3e-05 -0.338651 0.0606 1.76282
21 Kite_training/sunset/color_left/trajectory_1013/000088.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000088.PNG 0.999999 -0.001192 5.3e-05 -2.3e-05 -0.337907 0.089732 1.766697
22 Kite_training/sunset/color_left/trajectory_1013/000092.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000092.PNG 1.0 7.2e-05 7.6e-05 5.7e-05 -0.337157 0.122038 1.771193
23 Kite_training/sunset/color_left/trajectory_1013/000096.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000096.PNG 1.0 0.000721 9.4e-05 8.8e-05 -0.336388 0.159316 1.77514
24 Kite_training/sunset/color_left/trajectory_1013/000100.JPEG Kite_training/sunset/stereo_disparity/trajectory_1013/000100.PNG 1.0 0.000495 0.000104 5e-05 -0.335579 0.199368 1.778307
