id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	PLE_training/spring/color_left/trajectory_5016/000004.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000004.PNG	0.999995	-0.001215	0.000000	0.003003	0.132665	-0.335214	2.208280
1	PLE_training/spring/color_left/trajectory_5016/000008.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000008.PNG	0.999997	-0.000646	0.000007	0.002483	0.128213	-0.327838	2.221448
2	PLE_training/spring/color_left/trajectory_5016/000012.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000012.PNG	0.999999	0.000275	0.000011	0.001292	0.125135	-0.323077	2.234848
3	PLE_training/spring/color_left/trajectory_5016/000016.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000016.PNG	0.999999	0.001471	0.000013	-0.000500	0.123616	-0.319445	2.248509
4	PLE_training/spring/color_left/trajectory_5016/000020.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000020.PNG	0.999994	0.002413	0.000012	-0.002393	0.122762	-0.317495	2.261506
5	PLE_training/spring/color_left/trajectory_5016/000024.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000024.PNG	0.999987	0.002872	0.000007	-0.004173	0.122152	-0.319160	2.273265
6	PLE_training/spring/color_left/trajectory_5016/000028.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000028.PNG	0.999979	0.002876	-0.000026	-0.005771	0.121689	-0.326314	2.283605
7	PLE_training/spring/color_left/trajectory_5016/000032.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000032.PNG	0.999975	0.002750	-0.000318	-0.006464	0.119403	-0.337329	2.292330
8	PLE_training/spring/color_left/trajectory_5016/000036.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000036.PNG	0.999979	0.002708	-0.001009	-0.005798	0.114676	-0.350825	2.299325
9	PLE_training/spring/color_left/trajectory_5016/000040.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000040.PNG	0.999987	0.002738	-0.002083	-0.003869	0.108672	-0.366288	2.304641
10	PLE_training/spring/color_left/trajectory_5016/000044.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000044.PNG	0.999989	0.002562	-0.003232	-0.002042	0.104470	-0.376346	2.308785
11	PLE_training/spring/color_left/trajectory_5016/000048.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000048.PNG	0.999988	0.001981	-0.004240	-0.001261	0.103776	-0.376804	2.311830
12	PLE_training/spring/color_left/trajectory_5016/000052.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000052.PNG	0.999985	0.001020	-0.005107	-0.001525	0.106583	-0.369338	2.313395
13	PLE_training/spring/color_left/trajectory_5016/000056.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000056.PNG	0.999979	0.000280	-0.006066	-0.002138	0.113126	-0.359458	2.313559
14	PLE_training/spring/color_left/trajectory_5016/000060.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000060.PNG	0.999970	0.000373	-0.007356	-0.002387	0.124224	-0.350086	2.312857
15	PLE_training/spring/color_left/trajectory_5016/000064.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000064.PNG	0.999956	0.001321	-0.008983	-0.002229	0.141090	-0.337612	2.311731
16	PLE_training/spring/color_left/trajectory_5016/000068.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000068.PNG	0.999941	0.002618	-0.010388	-0.001751	0.165416	-0.318730	2.310307
17	PLE_training/spring/color_left/trajectory_5016/000072.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000072.PNG	0.999947	0.002685	-0.009824	-0.001292	0.197465	-0.293733	2.308091
18	PLE_training/spring/color_left/trajectory_5016/000076.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000076.PNG	0.999975	0.001232	-0.006959	-0.000964	0.228448	-0.268703	2.304884
19	PLE_training/spring/color_left/trajectory_5016/000080.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000080.PNG	0.999994	-0.000765	-0.003250	-0.000731	0.246525	-0.250902	2.301616
20	PLE_training/spring/color_left/trajectory_5016/000084.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000084.PNG	0.999998	-0.001601	-0.001259	-0.000485	0.245584	-0.243244	2.299581
21	PLE_training/spring/color_left/trajectory_5016/000088.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000088.PNG	0.999999	-0.001103	-0.001244	-0.000217	0.233351	-0.240437	2.298673
22	PLE_training/spring/color_left/trajectory_5016/000092.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000092.PNG	0.999996	0.000261	-0.002651	0.000035	0.219531	-0.236106	2.298369
23	PLE_training/spring/color_left/trajectory_5016/000096.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000096.PNG	0.999992	0.001089	-0.003848	0.000194	0.212485	-0.225527	2.297915
24	PLE_training/spring/color_left/trajectory_5016/000100.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000100.PNG	0.999989	0.001125	-0.004533	0.000245	0.211631	-0.210974	2.297042
25	PLE_training/spring/color_left/trajectory_5016/000104.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000104.PNG	0.999988	0.000464	-0.004849	0.000090	0.214453	-0.196176	2.295615
26	PLE_training/spring/color_left/trajectory_5016/000108.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000108.PNG	0.999979	0.000053	-0.006310	-0.001182	0.217218	-0.185529	2.293687
27	PLE_training/spring/color_left/trajectory_5016/000112.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000112.PNG	0.999944	0.000464	-0.009795	-0.004096	0.224326	-0.178148	2.290945
28	PLE_training/spring/color_left/trajectory_5016/000116.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000116.PNG	0.999856	0.001625	-0.014791	-0.008112	0.245527	-0.169626	2.286357
29	PLE_training/spring/color_left/trajectory_5016/000120.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000120.PNG	0.999760	0.002838	-0.018901	-0.010719	0.287883	-0.156246	2.277940
30	PLE_training/spring/color_left/trajectory_5016/000124.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000124.PNG	0.999700	0.003814	-0.021444	-0.011192	0.346422	-0.138188	2.265066
31	PLE_training/spring/color_left/trajectory_5016/000128.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000128.PNG	0.999692	0.004420	-0.022450	-0.009656	0.413020	-0.117450	2.247977
32	PLE_training/spring/color_left/trajectory_5016/000132.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000132.PNG	0.999717	0.004645	-0.022041	-0.007602	0.480710	-0.095225	2.227027
33	PLE_training/spring/color_left/trajectory_5016/000136.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000136.PNG	0.999765	0.004531	-0.020292	-0.006088	0.543403	-0.072652	2.203333
34	PLE_training/spring/color_left/trajectory_5016/000140.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000140.PNG	0.999828	0.004089	-0.017355	-0.005193	0.595212	-0.051199	2.179076
35	PLE_training/spring/color_left/trajectory_5016/000144.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000144.PNG	0.999865	0.003396	-0.015109	-0.005411	0.629798	-0.032054	2.156940
36	PLE_training/spring/color_left/trajectory_5016/000148.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000148.PNG	0.999862	0.002547	-0.014823	-0.007070	0.649567	-0.015204	2.137082
37	PLE_training/spring/color_left/trajectory_5016/000152.JPEG	PLE_training/spring/stereo_disparity/trajectory_5016/000152.PNG	0.999813	0.001652	-0.016439	-0.010088	0.663115	0.000372	2.117404
