id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000012.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000012.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000018.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000018.png	0.999995	-0.001413	-0.000861	-0.002511	0.011697	0.000618	1.457147	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000021.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000021.png	0.999994	-0.003372	0.000189	0.000644	0.022498	0.000003	1.462706	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000022.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000022.png	0.999999	-0.000022	0.000239	0.001629	0.025764	-0.011057	1.454798	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000025.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000025.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000031.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000031.png	0.999996	0.002813	-0.000013	-0.000607	-0.007196	-0.011522	1.471565	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000032.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000032.png	0.999999	-0.000382	0.000137	0.001339	0.003259	-0.003414	1.481906	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000035.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000035.png	0.999999	-0.000836	-0.000020	-0.001153	0.002769	-0.004182	1.482620	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000036.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000036.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000042.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000042.png	0.999999	0.000284	0.001422	0.000288	0.006831	-0.032905	1.475147	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000045.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000045.png	0.999998	0.000977	0.001777	-0.000160	0.011212	-0.026641	1.463226	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000046.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000046.png	0.999999	0.000357	0.001413	-0.000059	0.001647	-0.016301	1.378862	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000049.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000049.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0091_sync/image_02/data/0000000055.png	train/2011_09_26_drive_0091_sync/proj_depth/groundtruth/image_02/0000000055.png	0.999995	-0.000975	0.001865	0.002276	0.003113	-0.013754	1.442611	0.580948	1.924101	0.490788	0.460944
