id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000006.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000012.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000012.png	0.999999	0.000657	-0.001001	0.000347	-0.013148	-0.016305	3.623221	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000013.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000013.png	1.000000	-0.000359	-0.000862	0.000018	-0.013652	-0.010253	3.617412	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000016.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999999	-0.000850	-0.000068	-0.000530	-0.015420	-0.011176	3.596751	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000017.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000017.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000023.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999999	-0.001557	-0.000126	0.000562	-0.009268	-0.007163	3.351772	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000026.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000026.png	1.000000	0.000057	-0.000492	0.000647	-0.007986	-0.015558	3.278379	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000027.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000027.png	1.000000	0.000327	-0.000630	0.000328	-0.008681	-0.017520	3.410456	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000030.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000030.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000036.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000036.png	0.999999	-0.000252	-0.001104	0.000286	-0.014651	-0.018936	3.092999	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000037.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000037.png	0.999999	-0.000841	-0.000982	-0.000220	-0.014857	-0.016809	2.916827	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000040.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000040.png	0.999999	0.000764	-0.001079	-0.000505	-0.014010	-0.019839	2.837773	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0015_sync/image_02/data/0000000041.png	train/2011_09_26_drive_0015_sync/proj_depth/groundtruth/image_02/0000000041.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
