id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000008.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000008.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000017.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000017.png	0.999990	-0.001146	-0.003383	-0.002615	-0.013977	0.004251	0.259867	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000023.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999991	-0.002547	-0.003421	-0.000406	-0.014150	0.002096	0.299409	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000029.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000029.png	0.999990	-0.002160	-0.003464	0.002010	0.001315	-0.003740	0.319969	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000035.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000035.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000046.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000046.png	0.999997	-0.002472	-0.000340	-0.000049	-0.016012	-0.005399	0.391822	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000052.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000052.png	0.999996	0.001986	0.000895	0.001736	0.007186	-0.010185	0.454066	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000058.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000058.png	0.999974	0.002745	0.003447	0.005689	0.010054	-0.017163	0.539685	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000064.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000064.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000073.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000073.png	0.999970	0.002629	0.007152	0.001030	0.000549	-0.012855	0.625981	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000079.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000079.png	0.999989	0.001685	0.003983	0.001662	-0.012228	-0.027504	0.656733	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000092.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000092.png	0.999956	-0.000578	-0.009154	-0.001767	-0.051857	-0.022114	0.572931	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000109.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000109.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000120.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000120.png	0.999993	-0.003153	-0.001273	0.001699	-0.007235	-0.023805	0.606744	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000126.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000126.png	0.999996	-0.000949	-0.000345	-0.002579	-0.024197	-0.017131	0.566100	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0087_sync/image_02/data/0000000132.png	train/2011_09_26_drive_0087_sync/proj_depth/groundtruth/image_02/0000000132.png	0.999999	-0.000603	-0.001146	-0.000616	-0.018444	-0.019452	0.566391	0.580948	1.924101	0.490788	0.460944
