id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000005.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000005.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000015.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999988	0.000117	-0.004910	0.000135	-0.006860	0.133290	0.429038	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000025.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000025.png	0.999400	0.000091	-0.034641	0.000768	-0.049164	0.136581	0.607537	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000035.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000035.png	0.998567	-0.004100	-0.053265	-0.002995	-0.086063	0.083719	0.761032	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000046.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000046.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000056.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000056.png	0.999841	0.000171	-0.017810	-0.000512	0.010583	0.055014	1.179841	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000066.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000066.png	0.999998	0.001205	-0.001635	-0.000268	0.011562	-0.142433	1.294442	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000076.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000076.png	-0.999994	0.002827	0.000291	-0.001723	0.052145	-0.184259	1.569089	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000083.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000083.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000093.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000093.png	0.999995	0.001780	-0.000553	0.002515	0.045274	-0.061781	1.501144	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000103.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000103.png	0.999996	-0.001639	-0.001258	-0.001656	0.036549	0.015724	1.836203	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000113.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000113.png	-0.999989	0.002055	-0.000545	0.004084	0.043707	0.051428	1.737509	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000118.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000118.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000128.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000128.png	0.999997	0.001151	0.000247	0.002016	0.021608	-0.001702	1.883481	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000138.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000138.png	1.000000	0.000310	0.000371	-0.000134	0.043865	0.021981	1.958592	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000148.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000148.png	-0.999998	0.001137	-0.000246	0.001679	0.008283	0.018235	1.920664	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000160.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000160.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000170.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000170.png	-0.999996	0.000840	0.002634	0.000335	-0.019673	0.042476	1.841642	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000180.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000180.png	0.999998	0.000933	0.000589	-0.001600	0.025354	0.028326	1.839678	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000190.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000190.png	0.999999	0.000323	0.001333	0.000780	0.067425	0.057628	1.792899	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000197.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000197.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000207.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000207.png	0.999997	-0.000180	0.000311	-0.002344	0.009609	-0.003738	1.729428	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000217.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000217.png	0.999999	-0.000014	-0.001394	0.000240	-0.009282	-0.028146	1.512795	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000227.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000227.png	0.999995	0.000845	0.002961	-0.000013	0.035703	-0.038808	1.303165	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000232.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000232.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000242.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000242.png	0.999825	-0.000968	0.018656	-0.000541	0.025149	-0.030492	1.101868	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000252.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000252.png	0.999600	-0.000446	0.028237	-0.001549	0.084327	-0.004985	1.095068	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000262.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000262.png	0.999352	-0.000372	0.035950	-0.001733	0.092404	0.015729	1.081170	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000269.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000269.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000279.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000279.png	0.999597	-0.000590	0.028381	-0.000930	0.058674	0.024497	1.159769	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000289.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000289.png	0.999730	-0.000497	0.023185	-0.001320	0.040846	0.010161	1.277446	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000299.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000299.png	0.999994	-0.002416	0.001988	0.001580	-0.041890	-0.000316	1.439366	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000304.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000304.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000314.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000314.png	1.000000	0.000315	-0.000770	0.000488	-0.020113	-0.009335	1.384447	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000324.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000324.png	0.999902	-0.000763	0.013778	-0.002361	0.014643	-0.027401	1.319941	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000334.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000334.png	0.999335	-0.001391	0.036357	0.002508	0.090310	-0.012247	1.268645	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000341.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000341.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000351.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000351.png	0.999339	-0.000793	0.036294	0.001699	0.160322	-0.039493	1.309819	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0022_sync/image_02/data/0000000361.png	train/2011_09_26_drive_0022_sync/proj_depth/groundtruth/image_02/0000000361.png	0.999751	0.002756	0.022074	-0.001611	0.048587	-0.022846	1.422919	0.580948	1.924101	0.490788	0.460944
