id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000009.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000015.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000015.png	0.999342	0.002982	0.036148	-0.000163	0.096121	0.019722	1.148722	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000018.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000018.png	0.999182	0.001393	0.040420	-0.000674	0.105342	0.002184	1.124480	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000019.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000019.png	0.999100	0.000489	0.042410	0.000368	0.117998	0.006244	1.176125	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000022.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000022.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000028.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000028.png	0.998612	-0.000512	0.052660	-0.000177	0.140489	0.007295	1.230895	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000029.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000029.png	0.998573	0.000106	0.053380	-0.001400	0.140555	0.003018	1.242874	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000032.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000032.png	0.998667	-0.001052	0.051586	-0.001519	0.134533	0.003275	1.230062	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000033.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000033.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000039.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000039.png	0.999502	0.000924	0.031429	0.002689	0.091158	0.006141	1.426678	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000042.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000042.png	0.999853	0.000139	0.017040	0.001648	0.048379	0.016660	1.522156	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000043.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000043.png	0.999930	0.000790	0.011493	0.002849	0.037297	0.021789	1.483289	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000046.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000046.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000052.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000052.png	0.999999	0.001254	-0.000933	0.000671	0.002576	0.028158	1.897851	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000053.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000053.png	0.999999	-0.000817	-0.000999	0.000851	-0.000032	0.024730	1.844416	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000056.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000056.png	0.999999	0.001354	-0.000819	-0.000329	0.008743	0.040072	1.924162	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000057.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000057.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000063.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000063.png	0.999994	-0.001673	-0.002855	0.000967	-0.017535	0.016487	2.177224	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000066.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000066.png	0.999989	0.002146	-0.003208	0.002505	-0.016813	0.004555	2.201172	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000067.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000067.png	0.999995	-0.000737	-0.002826	0.000703	-0.022477	0.013999	2.112068	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000079.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000079.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
3	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000085.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000085.png	0.999991	0.001300	0.000310	0.003966	0.010955	0.012097	2.429532	0.580948	1.924101	0.490788	0.460944
2	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000088.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000088.png	0.999991	0.003827	-0.000780	-0.001638	-0.007626	0.013368	2.474721	0.580948	1.924101	0.490788	0.460944
1	2011_09_26/2011_09_26_drive_0014_sync/image_02/data/0000000089.png	train/2011_09_26_drive_0014_sync/proj_depth/groundtruth/image_02/0000000089.png	0.999994	0.002925	-0.000926	-0.001587	-0.013249	0.014343	2.378991	0.580948	1.924101	0.490788	0.460944
