id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000006.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000012.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000012.png	0.999998	0.000900	0.001724	0.000409	0.012325	-0.087847	3.192134	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000013.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000013.png	0.999998	0.001299	0.001703	-0.000400	0.019284	-0.108505	3.183374	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000016.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000016.png	0.999999	0.000682	0.001162	0.000156	0.017233	-0.085772	3.012716	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000017.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000017.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000023.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000023.png	0.999999	0.000900	0.000802	0.000760	-0.016065	-0.067275	3.113019	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000026.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000026.png	0.999997	0.001341	0.001521	-0.000978	-0.003616	-0.065029	3.079249	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000027.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000027.png	0.999996	0.000615	0.002395	-0.001364	0.001053	-0.060725	3.067289	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000030.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000030.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000036.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000036.png	0.999998	0.000536	0.001892	0.000902	0.038868	-0.059178	2.979814	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000037.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000037.png	0.999999	0.000637	0.001572	0.000096	0.030042	-0.052183	2.838307	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000046.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000046.png	0.999994	0.000604	0.003271	-0.001321	-0.016835	-0.024929	2.968036	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000049.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000049.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000055.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000055.png	0.999999	-0.000927	0.001220	-0.000178	0.009094	-0.039192	2.947972	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000056.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000056.png	0.999996	-0.002496	0.001269	-0.000181	0.008909	-0.036307	2.942336	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000059.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000059.png	0.999998	0.001309	0.001068	0.000506	0.015584	-0.048300	2.915177	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000060.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000060.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000066.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000066.png	0.999998	-0.001222	0.001319	-0.000378	0.029718	-0.051008	2.735235	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000069.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000069.png	0.999998	-0.000095	0.001922	0.001016	0.032613	-0.020870	2.829443	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000070.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000070.png	0.999998	-0.000075	0.001036	0.001463	0.029096	-0.029642	2.810232	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000073.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000073.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000079.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000079.png	0.999998	0.000293	0.001396	0.001589	0.017294	-0.042448	2.383574	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000080.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000080.png	0.999997	0.001985	0.001312	0.000870	0.017236	-0.043818	2.461243	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000083.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000083.png	0.999998	0.000625	0.001658	-0.000605	0.012700	-0.049857	2.353275	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000084.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000084.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000090.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000090.png	0.999999	-0.001132	0.001151	-0.000247	0.015352	-0.027230	2.174419	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000093.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000093.png	0.999999	0.000764	0.001016	0.000179	0.021782	-0.000242	2.115757	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000094.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000094.png	0.999999	0.001291	0.000997	0.000476	0.016444	0.010485	2.104008	0.580238	1.920682	0.484967	0.485327
0	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000097.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000097.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580238	1.920682	0.484967	0.485327
3	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000103.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000103.png	1.000000	0.000421	0.000484	-0.000401	0.017853	-0.031429	2.028866	0.580238	1.920682	0.484967	0.485327
2	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000104.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000104.png	1.000000	0.000606	0.000562	-0.000533	0.014046	-0.049684	2.017446	0.580238	1.920682	0.484967	0.485327
1	2011_09_29/2011_09_29_drive_0004_sync/image_02/data/0000000107.png	train/2011_09_29_drive_0004_sync/proj_depth/groundtruth/image_02/0000000107.png	0.999998	-0.001782	0.001005	-0.000306	0.014938	-0.030597	1.863120	0.580238	1.920682	0.484967	0.485327
