id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000006.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000019.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000019.png	1.000000	0.000209	-0.000628	-0.000174	-0.005660	-0.046590	2.298658	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000037.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000037.png	0.999998	-0.000781	0.000318	-0.001881	-0.009373	-0.048837	2.420745	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000052.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000052.png	1.000000	0.000318	-0.000423	0.000102	-0.008460	-0.051894	2.316435	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000062.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000062.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000075.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000075.png	0.999991	0.002383	0.003523	0.000373	0.012140	-0.053577	2.322905	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000090.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000090.png	0.999996	-0.000262	-0.002839	-0.000356	-0.006589	-0.048375	2.423821	0.576746	1.911057	0.490936	0.494893
3	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000103.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000103.png	0.999998	-0.000079	-0.001035	-0.001556	-0.008041	-0.054036	2.493568	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000120.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000120.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
1	2011_09_30/2011_09_30_drive_0020_sync/image_02/data/0000000135.png	train/2011_09_30_drive_0020_sync/proj_depth/groundtruth/image_02/0000000135.png	0.999999	0.001002	-0.000684	-0.000357	-0.007058	-0.051909	2.426892	0.576746	1.911057	0.490936	0.494893
