id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000006.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000009.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000009.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000014.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000014.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000017.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000017.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000022.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000022.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000025.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000025.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000030.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000030.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000038.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000038.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000043.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000043.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000046.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000046.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000051.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000051.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000060.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000060.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000065.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000065.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000068.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000068.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000073.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000073.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000076.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000076.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000081.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000081.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000084.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000084.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000089.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000089.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000092.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000092.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000097.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000097.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000100.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000100.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000105.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000105.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000108.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000108.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000113.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000113.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000116.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000116.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000121.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000121.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000124.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000124.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000129.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000129.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000132.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000132.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000137.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000137.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000140.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000140.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000145.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000145.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000148.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000148.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000153.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000153.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000156.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000156.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000161.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000161.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000164.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000164.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000169.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000169.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000172.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000172.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000177.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000177.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000180.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000180.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000185.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000185.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000188.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000188.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000193.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000193.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000196.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000196.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000201.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000201.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000204.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000204.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000209.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000209.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000212.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000212.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000217.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000217.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000220.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000220.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000225.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000225.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000234.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000234.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000239.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000239.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000242.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000242.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000247.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000247.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000250.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000250.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000255.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000255.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000258.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000258.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000269.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000269.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000274.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000274.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000277.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000277.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000282.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000282.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
0	2011_09_26/2011_09_26_drive_0032_sync/image_02/data/0000000285.png	train/2011_09_26_drive_0032_sync/proj_depth/groundtruth/image_02/0000000285.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580948	1.924101	0.490788	0.460944
