id	camera_l	depth	qw	qx	qy	qz	tx	ty	tz	fx	fy	cx	cy
0	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000006.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000006.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000026.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000026.png	0.999956	0.002493	-0.008924	-0.001178	-0.011894	-0.028821	1.138054	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000041.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000041.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000061.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000061.png	0.999987	0.000362	-0.004988	0.001103	-0.013959	-0.024044	1.965114	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000078.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000078.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000098.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000098.png	0.999953	-0.000006	-0.009611	0.001301	-0.068774	-0.046916	2.254517	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000113.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000113.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000133.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000133.png	0.999957	-0.001490	-0.009103	0.000770	-0.037176	-0.043359	2.573689	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000150.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000150.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000170.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000170.png	0.999905	0.001047	0.013718	0.000424	0.038033	-0.007249	2.154443	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000185.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000185.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
2	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000205.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000205.png	0.999939	0.000594	0.011023	0.000830	0.028865	-0.023704	1.639831	0.576746	1.911057	0.490936	0.494893
0	2011_09_30/2011_09_30_drive_0033_sync/image_02/data/0000000222.png	train/2011_09_30_drive_0033_sync/proj_depth/groundtruth/image_02/0000000222.png	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.576746	1.911057	0.490936	0.494893
