id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	PLE_training/winter/color_left/trajectory_6008/000004.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000004.PNG	0.999997	-0.000400	-0.002518	-0.000581	0.130200	0.141251	0.832165
1	PLE_training/winter/color_left/trajectory_6008/000008.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000008.PNG	0.999998	0.001645	-0.001458	-0.000372	0.134621	0.112219	0.848735
2	PLE_training/winter/color_left/trajectory_6008/000012.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000012.PNG	0.999986	0.005203	-0.000839	-0.000118	0.136948	0.085767	0.864640
3	PLE_training/winter/color_left/trajectory_6008/000016.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000016.PNG	0.999952	0.009745	-0.000627	0.000159	0.137878	0.065282	0.879171
4	PLE_training/winter/color_left/trajectory_6008/000020.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000020.PNG	0.999931	0.011718	-0.000583	0.000332	0.138430	0.056350	0.888241
5	PLE_training/winter/color_left/trajectory_6008/000024.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000024.PNG	0.999953	0.009667	-0.000602	0.000347	0.139004	0.055790	0.890622
6	PLE_training/winter/color_left/trajectory_6008/000028.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000028.PNG	0.999991	0.004130	-0.000657	0.000220	0.139683	0.056048	0.887439
7	PLE_training/winter/color_left/trajectory_6008/000032.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000032.PNG	0.999999	-0.001040	-0.000637	0.000081	0.140594	0.050625	0.883780
8	PLE_training/winter/color_left/trajectory_6008/000036.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000036.PNG	0.999991	-0.004173	-0.000501	-0.000010	0.141650	0.040216	0.881360
9	PLE_training/winter/color_left/trajectory_6008/000040.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000040.PNG	0.999986	-0.005334	-0.000265	-0.000050	0.142641	0.028072	0.879896
10	PLE_training/winter/color_left/trajectory_6008/000044.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000044.PNG	0.999986	-0.005242	-0.000083	-0.000041	0.143183	0.013629	0.880332
11	PLE_training/winter/color_left/trajectory_6008/000048.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000048.PNG	0.999991	-0.004323	-0.000045	0.000008	0.143249	-0.003362	0.883190
12	PLE_training/winter/color_left/trajectory_6008/000052.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000052.PNG	0.999997	-0.002586	-0.000151	0.000094	0.143091	-0.021540	0.888417
13	PLE_training/winter/color_left/trajectory_6008/000056.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000056.PNG	1.000000	-0.000624	-0.000322	0.000141	0.143041	-0.038063	0.895317
14	PLE_training/winter/color_left/trajectory_6008/000060.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000060.PNG	1.000000	0.000348	-0.000390	0.000006	0.143385	-0.049563	0.902497
15	PLE_training/winter/color_left/trajectory_6008/000064.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000064.PNG	1.000000	0.000187	-0.000336	-0.000327	0.143985	-0.057347	0.909819
16	PLE_training/winter/color_left/trajectory_6008/000068.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000068.PNG	1.000000	-0.000708	-0.000211	-0.000461	0.144621	-0.063506	0.917378
17	PLE_training/winter/color_left/trajectory_6008/000072.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000072.PNG	0.999999	-0.001516	-0.000120	0.000417	0.145079	-0.069689	0.925413
18	PLE_training/winter/color_left/trajectory_6008/000076.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000076.PNG	0.999995	-0.002137	-0.000070	0.002406	0.145262	-0.076100	0.933937
19	PLE_training/winter/color_left/trajectory_6008/000080.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000080.PNG	0.999985	-0.002534	-0.000042	0.004922	0.145803	-0.082739	0.943070
20	PLE_training/winter/color_left/trajectory_6008/000084.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000084.PNG	0.999977	-0.002600	-0.000012	0.006326	0.148767	-0.089369	0.953179
21	PLE_training/winter/color_left/trajectory_6008/000088.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000088.PNG	0.999977	-0.002316	0.000008	0.006331	0.154696	-0.095180	0.964396
22	PLE_training/winter/color_left/trajectory_6008/000092.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000092.PNG	0.999985	-0.001734	0.000006	0.005214	0.163684	-0.098476	0.976706
23	PLE_training/winter/color_left/trajectory_6008/000096.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000096.PNG	0.999990	-0.001106	0.000005	0.004335	0.175042	-0.094673	0.989684
24	PLE_training/winter/color_left/trajectory_6008/000100.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000100.PNG	0.999991	-0.000507	0.000020	0.004113	0.188579	-0.082576	1.003225
25	PLE_training/winter/color_left/trajectory_6008/000104.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000104.PNG	0.999990	0.000036	0.000046	0.004501	0.204317	-0.062773	1.017264
26	PLE_training/winter/color_left/trajectory_6008/000108.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000108.PNG	0.999987	0.000334	0.000042	0.005180	0.222389	-0.037920	1.031299
27	PLE_training/winter/color_left/trajectory_6008/000112.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000112.PNG	0.999982	0.000304	-0.000001	0.006016	0.243042	-0.009703	1.045043
28	PLE_training/winter/color_left/trajectory_6008/000116.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000116.PNG	0.999976	-0.000008	-0.000064	0.006952	0.266633	0.020877	1.058433
29	PLE_training/winter/color_left/trajectory_6008/000120.JPEG	PLE_training/winter/stereo_disparity/trajectory_6008/000120.PNG	0.999973	-0.000031	-0.000034	0.007315	0.294064	0.051866	1.071526
