id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/sunset/color_left/trajectory_1026/000004.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000004.PNG	0.999711	-0.002696	-0.004951	0.023349	0.632814	-0.324161	0.922123
1	Kite_training/sunset/color_left/trajectory_1026/000008.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000008.PNG	0.999608	0.000296	-0.002571	0.027878	0.598150	-0.346517	0.909078
2	Kite_training/sunset/color_left/trajectory_1026/000012.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000012.PNG	0.999691	0.006047	-0.002587	0.023981	0.561871	-0.360201	0.901360
3	Kite_training/sunset/color_left/trajectory_1026/000016.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000016.PNG	0.999805	0.012915	-0.003645	0.014480	0.536280	-0.350092	0.896176
4	Kite_training/sunset/color_left/trajectory_1026/000020.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000020.PNG	0.999829	0.016854	-0.000706	0.007639	0.530104	-0.306444	0.887798
5	Kite_training/sunset/color_left/trajectory_1026/000024.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000024.PNG	0.999813	0.017287	0.007386	0.004540	0.534331	-0.238675	0.875452
6	Kite_training/sunset/color_left/trajectory_1026/000028.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000028.PNG	0.999688	0.014490	0.019900	0.004239	0.536139	-0.157919	0.861074
7	Kite_training/sunset/color_left/trajectory_1026/000032.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000032.PNG	0.999451	0.009691	0.031529	0.003194	0.519519	-0.071948	0.849443
8	Kite_training/sunset/color_left/trajectory_1026/000036.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000036.PNG	0.999193	0.003245	0.040030	0.000393	0.484122	0.017489	0.839835
9	Kite_training/sunset/color_left/trajectory_1026/000040.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000040.PNG	0.998958	-0.004825	0.045259	-0.003430	0.435832	0.108701	0.830182
10	Kite_training/sunset/color_left/trajectory_1026/000044.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000044.PNG	0.998910	-0.011623	0.044731	-0.006506	0.374893	0.189960	0.824917
11	Kite_training/sunset/color_left/trajectory_1026/000048.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000048.PNG	0.999161	-0.015477	0.036910	-0.008652	0.306042	0.257235	0.824679
12	Kite_training/sunset/color_left/trajectory_1026/000052.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000052.PNG	0.999565	-0.016088	0.022205	-0.010867	0.239562	0.312939	0.826675
13	Kite_training/sunset/color_left/trajectory_1026/000056.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000056.PNG	0.999787	-0.013981	0.008128	-0.012844	0.190507	0.347110	0.830503
14	Kite_training/sunset/color_left/trajectory_1026/000060.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000060.PNG	0.999860	-0.009954	0.000253	-0.013424	0.162110	0.353047	0.836330
15	Kite_training/sunset/color_left/trajectory_1026/000064.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000064.PNG	0.999917	-0.004505	-0.001234	-0.011993	0.146932	0.333605	0.843475
16	Kite_training/sunset/color_left/trajectory_1026/000068.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000068.PNG	0.999962	0.000474	0.000342	-0.008655	0.134795	0.305966	0.848782
17	Kite_training/sunset/color_left/trajectory_1026/000072.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000072.PNG	0.999986	0.003367	0.001226	-0.003828	0.118722	0.285232	0.850289
18	Kite_training/sunset/color_left/trajectory_1026/000076.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000076.PNG	0.999988	0.004164	0.001083	0.002445	0.099994	0.268460	0.849280
19	Kite_training/sunset/color_left/trajectory_1026/000080.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000080.PNG	0.999959	0.003509	0.000327	0.008282	0.083874	0.251371	0.846563
20	Kite_training/sunset/color_left/trajectory_1026/000084.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1026/000084.PNG	0.999945	0.002568	-0.000152	0.010172	0.076675	0.230414	0.842289
