id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/sunset/color_left/trajectory_1023/000004.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000004.PNG	0.999930	-0.000379	0.011501	0.002920	-0.702917	-0.360762	2.569344
1	Kite_training/sunset/color_left/trajectory_1023/000008.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000008.PNG	0.999925	-0.000210	0.012008	0.002594	-0.759750	-0.339115	2.566208
2	Kite_training/sunset/color_left/trajectory_1023/000012.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000012.PNG	0.999937	-0.000784	0.010914	0.002470	-0.819874	-0.318484	2.561471
3	Kite_training/sunset/color_left/trajectory_1023/000016.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000016.PNG	0.999959	-0.001900	0.008486	0.002487	-0.874967	-0.302233	2.557488
4	Kite_training/sunset/color_left/trajectory_1023/000020.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000020.PNG	0.999976	-0.002678	0.006010	0.002316	-0.916901	-0.292003	2.557447
5	Kite_training/sunset/color_left/trajectory_1023/000024.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000024.PNG	0.999987	-0.002866	0.003868	0.001849	-0.944946	-0.286247	2.562490
6	Kite_training/sunset/color_left/trajectory_1023/000028.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000028.PNG	0.999994	-0.002577	0.002076	0.001120	-0.960680	-0.282461	2.572715
7	Kite_training/sunset/color_left/trajectory_1023/000032.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000032.PNG	0.999995	-0.002863	0.000809	0.000504	-0.966067	-0.276965	2.587575
8	Kite_training/sunset/color_left/trajectory_1023/000036.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000036.PNG	0.999991	-0.004316	0.000169	0.000216	-0.964001	-0.271551	2.605600
9	Kite_training/sunset/color_left/trajectory_1023/000040.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000040.PNG	0.999977	-0.006711	0.000105	0.000233	-0.957894	-0.272050	2.625053
10	Kite_training/sunset/color_left/trajectory_1023/000044.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000044.PNG	0.999968	-0.007970	0.000181	0.000228	-0.951375	-0.285793	2.645232
11	Kite_training/sunset/color_left/trajectory_1023/000048.JPEG	Kite_training/sunset/stereo_disparity/trajectory_1023/000048.PNG	0.999976	-0.006987	0.000159	0.000020	-0.945421	-0.308600	2.666918
