id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
0	Kite_training/sunny/color_left/trajectory_0011/000004.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000004.PNG	0.999987	0.002210	-0.000029	0.004613	-0.645538	-0.367293	2.264895
1	Kite_training/sunny/color_left/trajectory_0011/000008.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000008.PNG	0.999994	0.001790	0.000000	0.002988	-0.606021	-0.318463	2.243858
2	Kite_training/sunny/color_left/trajectory_0011/000012.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000012.PNG	0.999997	0.001316	0.000053	0.001830	-0.563101	-0.278804	2.221942
3	Kite_training/sunny/color_left/trajectory_0011/000016.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000016.PNG	0.999999	0.000912	0.000110	0.000600	-0.518223	-0.247093	2.199317
4	Kite_training/sunny/color_left/trajectory_0011/000020.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000020.PNG	0.999995	0.001101	0.000097	-0.002971	-0.474374	-0.220420	2.176383
5	Kite_training/sunny/color_left/trajectory_0011/000024.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000024.PNG	0.999953	0.002020	0.000014	-0.009485	-0.431241	-0.197259	2.153582
6	Kite_training/sunny/color_left/trajectory_0011/000028.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000028.PNG	0.999830	0.003500	-0.000053	-0.018119	-0.388909	-0.177583	2.131050
7	Kite_training/sunny/color_left/trajectory_0011/000032.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000032.PNG	0.999734	0.004224	0.000042	-0.022673	-0.354177	-0.171971	2.107873
8	Kite_training/sunny/color_left/trajectory_0011/000036.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000036.PNG	0.999787	0.003578	0.000181	-0.020318	-0.330688	-0.186425	2.083561
9	Kite_training/sunny/color_left/trajectory_0011/000040.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000040.PNG	0.999931	0.001686	0.000168	-0.011584	-0.317873	-0.222257	2.058220
10	Kite_training/sunny/color_left/trajectory_0011/000044.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000044.PNG	0.999996	-0.000028	0.000051	-0.002946	-0.310947	-0.269186	2.032634
11	Kite_training/sunny/color_left/trajectory_0011/000048.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000048.PNG	0.999999	-0.000644	-0.000017	0.001371	-0.307593	-0.318610	2.007228
12	Kite_training/sunny/color_left/trajectory_0011/000052.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000052.PNG	0.999999	-0.000201	-0.000010	0.001455	-0.307252	-0.368376	1.982271
13	Kite_training/sunny/color_left/trajectory_0011/000056.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000056.PNG	1.000000	0.000434	0.000017	0.000030	-0.307591	-0.412980	1.958159
14	Kite_training/sunny/color_left/trajectory_0011/000060.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000060.PNG	1.000000	0.000533	0.000028	-0.000625	-0.306994	-0.449427	1.934952
15	Kite_training/sunny/color_left/trajectory_0011/000064.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000064.PNG	1.000000	0.000100	0.000021	-0.000464	-0.305804	-0.479372	1.912276
16	Kite_training/sunny/color_left/trajectory_0011/000068.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000068.PNG	1.000000	-0.000307	0.000009	-0.000021	-0.304668	-0.506343	1.889817
17	Kite_training/sunny/color_left/trajectory_0011/000072.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000072.PNG	1.000000	-0.000145	0.000007	0.000190	-0.303895	-0.531952	1.867743
18	Kite_training/sunny/color_left/trajectory_0011/000076.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000076.PNG	1.000000	0.000594	0.000013	0.000151	-0.303330	-0.554263	1.846618
19	Kite_training/sunny/color_left/trajectory_0011/000080.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000080.PNG	0.999999	0.001364	0.000022	0.000003	-0.302762	-0.570986	1.826731
20	Kite_training/sunny/color_left/trajectory_0011/000084.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000084.PNG	0.999999	0.001459	0.000022	-0.000071	-0.302082	-0.581692	1.807678
21	Kite_training/sunny/color_left/trajectory_0011/000088.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000088.PNG	1.000000	0.000837	0.000013	-0.000060	-0.301337	-0.588825	1.788670
22	Kite_training/sunny/color_left/trajectory_0011/000092.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000092.PNG	1.000000	-0.000139	0.000002	-0.000003	-0.300583	-0.596051	1.769222
23	Kite_training/sunny/color_left/trajectory_0011/000096.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000096.PNG	1.000000	-0.000862	0.000004	0.000029	-0.299851	-0.606451	1.749499
24	Kite_training/sunny/color_left/trajectory_0011/000100.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000100.PNG	0.999999	-0.001276	0.000019	0.000030	-0.299156	-0.619226	1.729803
25	Kite_training/sunny/color_left/trajectory_0011/000104.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000104.PNG	0.999999	-0.001659	0.000040	0.000011	-0.298516	-0.630172	1.710501
26	Kite_training/sunny/color_left/trajectory_0011/000108.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000108.PNG	0.999996	-0.002681	0.000047	-0.000005	-0.297940	-0.631777	1.691728
27	Kite_training/sunny/color_left/trajectory_0011/000112.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000112.PNG	0.999990	-0.004438	0.000038	-0.000015	-0.297388	-0.625057	1.672797
28	Kite_training/sunny/color_left/trajectory_0011/000116.JPEG	Kite_training/sunny/stereo_disparity/trajectory_0011/000116.PNG	0.999978	-0.006669	0.000018	-0.000017	-0.296808	-0.613659	1.653363
