id camera_l disp qw qx qy qz tx ty tz
0 PLE_training/spring/color_left/trajectory_5023/000004.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000004.PNG 0.999894 -0.002052 -0.013818 -0.004187 0.753857 -0.321495 -0.070699
1 PLE_training/spring/color_left/trajectory_5023/000008.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000008.PNG 0.999854 -0.003059 -0.015757 -0.005912 0.784831 -0.29713 -0.067799
2 PLE_training/spring/color_left/trajectory_5023/000012.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000012.PNG 0.999723 -0.005186 -0.021668 -0.00754 0.810513 -0.26998 -0.06928
3 PLE_training/spring/color_left/trajectory_5023/000016.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000016.PNG 0.999451 -0.008039 -0.030872 -0.008972 0.83048 -0.240173 -0.082536
4 PLE_training/spring/color_left/trajectory_5023/000020.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000020.PNG 0.999192 -0.009592 -0.038031 -0.008725 0.846896 -0.209503 -0.112444
5 PLE_training/spring/color_left/trajectory_5023/000024.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000024.PNG 0.999114 -0.0092 -0.040646 -0.005932 0.860005 -0.181666 -0.153894
6 PLE_training/spring/color_left/trajectory_5023/000028.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000028.PNG 0.999219 -0.007214 -0.038842 -0.000531 0.869832 -0.161617 -0.197416
7 PLE_training/spring/color_left/trajectory_5023/000032.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000032.PNG 0.999344 -0.005288 -0.035603 0.004109 0.878621 -0.15203 -0.235257
8 PLE_training/spring/color_left/trajectory_5023/000036.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000036.PNG 0.999415 -0.004677 -0.033517 0.004849 0.889 -0.149528 -0.266392
9 PLE_training/spring/color_left/trajectory_5023/000040.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000040.PNG 0.999454 -0.00522 -0.032578 0.001688 0.902375 -0.146793 -0.294024
10 PLE_training/spring/color_left/trajectory_5023/000044.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000044.PNG 0.999474 -0.006845 -0.031659 -0.001839 0.918251 -0.134131 -0.320573
11 PLE_training/spring/color_left/trajectory_5023/000048.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000048.PNG 0.999507 -0.009639 -0.029768 -0.002639 0.935626 -0.10806 -0.345644
12 PLE_training/spring/color_left/trajectory_5023/000052.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000052.PNG 0.999546 -0.013736 -0.026817 -0.000683 0.95462 -0.072609 -0.366903
13 PLE_training/spring/color_left/trajectory_5023/000056.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000056.PNG 0.999571 -0.016968 -0.02381 0.001943 0.97611 -0.036969 -0.37998
14 PLE_training/spring/color_left/trajectory_5023/000060.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000060.PNG 0.999621 -0.015382 -0.022789 0.001654 1.001197 -0.012188 -0.381415
15 PLE_training/spring/color_left/trajectory_5023/000064.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000064.PNG 0.999667 -0.008656 -0.024242 -0.001705 1.029289 0.002086 -0.375201
16 PLE_training/spring/color_left/trajectory_5023/000068.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000068.PNG 0.9996 -0.001483 -0.027368 -0.006909 1.055194 0.008964 -0.371194
17 PLE_training/spring/color_left/trajectory_5023/000072.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000072.PNG 0.999446 8.5e-05 -0.030812 -0.012596 1.072809 0.013912 -0.378059
18 PLE_training/spring/color_left/trajectory_5023/000076.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000076.PNG 0.999215 -0.004211 -0.034536 -0.018936 1.081472 0.023111 -0.396186
19 PLE_training/spring/color_left/trajectory_5023/000080.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000080.PNG 0.998851 -0.012603 -0.038639 -0.025396 1.07989 0.043588 -0.424416
20 PLE_training/spring/color_left/trajectory_5023/000084.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000084.PNG 0.998597 -0.017286 -0.041799 -0.027537 1.063048 0.083176 -0.456896
21 PLE_training/spring/color_left/trajectory_5023/000088.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000088.PNG 0.998663 -0.016427 -0.042969 -0.023567 1.030861 0.128753 -0.486068
22 PLE_training/spring/color_left/trajectory_5023/000092.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000092.PNG 0.998966 -0.011486 -0.041645 -0.014155 0.989909 0.159787 -0.505756
23 PLE_training/spring/color_left/trajectory_5023/000096.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000096.PNG 0.999238 -0.007238 -0.037809 -0.006405 0.955421 0.160393 -0.516846
24 PLE_training/spring/color_left/trajectory_5023/000100.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000100.PNG 0.999482 -0.004909 -0.031646 -0.003083 0.933762 0.135654 -0.517954
25 PLE_training/spring/color_left/trajectory_5023/000104.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000104.PNG 0.999707 -0.003893 -0.023606 -0.003669 0.925492 0.097355 -0.505685
26 PLE_training/spring/color_left/trajectory_5023/000108.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000108.PNG 0.999852 -0.003211 -0.016491 -0.003755 0.927081 0.059355 -0.478299
27 PLE_training/spring/color_left/trajectory_5023/000112.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000112.PNG 0.99993 -0.002654 -0.011418 -0.001559 0.934939 0.023325 -0.437981
28 PLE_training/spring/color_left/trajectory_5023/000116.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000116.PNG 0.999958 -0.002297 -0.008538 0.002556 0.945993 -0.014725 -0.388185
29 PLE_training/spring/color_left/trajectory_5023/000120.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000120.PNG 0.999939 -0.002126 -0.009437 0.005242 0.959246 -0.058093 -0.332853
30 PLE_training/spring/color_left/trajectory_5023/000124.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000124.PNG 0.999874 -0.002267 -0.014991 0.00465 0.972438 -0.103912 -0.27944
31 PLE_training/spring/color_left/trajectory_5023/000128.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000128.PNG 0.999687 -0.002925 -0.024823 0.000988 0.984087 -0.145656 -0.237863
32 PLE_training/spring/color_left/trajectory_5023/000132.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000132.PNG 0.999392 -0.004026 -0.03447 -0.00339 0.995269 -0.17833 -0.217775
33 PLE_training/spring/color_left/trajectory_5023/000136.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000136.PNG 0.999118 -0.005278 -0.041069 -0.007008 1.008381 -0.201107 -0.219887
34 PLE_training/spring/color_left/trajectory_5023/000140.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000140.PNG 0.998936 -0.006473 -0.04457 -0.009908 1.024918 -0.215177 -0.238963
35 PLE_training/spring/color_left/trajectory_5023/000144.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000144.PNG 0.998884 -0.007313 -0.04511 -0.011918 1.043679 -0.220543 -0.268976
36 PLE_training/spring/color_left/trajectory_5023/000148.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000148.PNG 0.99897 -0.007525 -0.042898 -0.012713 1.062417 -0.217342 -0.302717
37 PLE_training/spring/color_left/trajectory_5023/000152.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000152.PNG 0.999179 -0.007151 -0.03794 -0.01229 1.081883 -0.208486 -0.332629
38 PLE_training/spring/color_left/trajectory_5023/000156.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000156.PNG 0.999433 -0.006358 -0.031225 -0.010916 1.103496 -0.196631 -0.352043
39 PLE_training/spring/color_left/trajectory_5023/000160.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000160.PNG 0.999621 -0.005412 -0.025368 -0.009272 1.12741 -0.182718 -0.358289
40 PLE_training/spring/color_left/trajectory_5023/000164.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000164.PNG 0.999747 -0.004361 -0.020796 -0.007442 1.152624 -0.167505 -0.352521
41 PLE_training/spring/color_left/trajectory_5023/000168.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000168.PNG 0.999806 -0.003752 -0.018415 -0.005831 1.177324 -0.154565 -0.336477
42 PLE_training/spring/color_left/trajectory_5023/000172.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000172.PNG 0.999766 -0.004869 -0.020354 -0.00543 1.198755 -0.149845 -0.314553
43 PLE_training/spring/color_left/trajectory_5023/000176.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000176.PNG 0.999586 -0.007903 -0.026891 -0.006452 1.214723 -0.150515 -0.297767
44 PLE_training/spring/color_left/trajectory_5023/000180.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000180.PNG 0.999229 -0.012001 -0.036329 -0.008761 1.224459 -0.15194 -0.29828
45 PLE_training/spring/color_left/trajectory_5023/000184.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000184.PNG 0.998926 -0.013889 -0.04273 -0.011318 1.230001 -0.1497 -0.321961
46 PLE_training/spring/color_left/trajectory_5023/000188.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000188.PNG 0.998819 -0.012711 -0.044882 -0.013611 1.233724 -0.144489 -0.359614
47 PLE_training/spring/color_left/trajectory_5023/000192.JPEG PLE_training/spring/stereo_disparity/trajectory_5023/000192.PNG 0.998905 -0.008794 -0.04336 -0.015242 1.237763 -0.138667 -0.399664
