id camera_l disp qw qx qy qz tx ty tz
0 PLE_training/spring/color_left/trajectory_5007/000004.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000004.PNG 0.999862 -0.00225 -0.015806 -0.004695 0.365248 -0.151736 0.724693
1 PLE_training/spring/color_left/trajectory_5007/000008.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000008.PNG 0.999815 -0.002499 -0.018426 -0.004877 0.381995 -0.137037 0.71914
2 PLE_training/spring/color_left/trajectory_5007/000012.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000012.PNG 0.999806 -0.002644 -0.019079 -0.004068 0.402601 -0.118539 0.712379
3 PLE_training/spring/color_left/trajectory_5007/000016.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000016.PNG 0.999832 -0.002712 -0.017937 -0.002451 0.423947 -0.097584 0.706023
4 PLE_training/spring/color_left/trajectory_5007/000020.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000020.PNG 0.99987 -0.002482 -0.01588 -0.001096 0.443261 -0.078327 0.701333
5 PLE_training/spring/color_left/trajectory_5007/000024.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000024.PNG 0.999911 -0.001848 -0.013188 -0.000326 0.459532 -0.061339 0.699231
6 PLE_training/spring/color_left/trajectory_5007/000028.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000028.PNG 0.999948 -0.000932 -0.010119 -0.000125 0.472001 -0.045097 0.700495
7 PLE_training/spring/color_left/trajectory_5007/000032.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000032.PNG 0.999968 -0.000513 -0.008019 -0.000475 0.479339 -0.025946 0.705393
8 PLE_training/spring/color_left/trajectory_5007/000036.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000036.PNG 0.999972 -0.00085 -0.007327 -0.001388 0.482588 -0.003131 0.712912
9 PLE_training/spring/color_left/trajectory_5007/000040.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000040.PNG 0.999962 -0.001877 -0.007991 -0.002833 0.483632 0.022019 0.721701
10 PLE_training/spring/color_left/trajectory_5007/000044.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000044.PNG 0.999948 -0.002549 -0.009039 -0.003921 0.48422 0.035473 0.730832
11 PLE_training/spring/color_left/trajectory_5007/000048.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000048.PNG 0.999944 -0.002013 -0.00964 -0.003886 0.485179 0.026026 0.740102
12 PLE_training/spring/color_left/trajectory_5007/000052.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000052.PNG 0.999949 -0.000374 -0.009729 -0.002743 0.486593 -0.004528 0.749601
13 PLE_training/spring/color_left/trajectory_5007/000056.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000056.PNG 0.999957 0.001071 -0.009071 -0.001302 0.48879 -0.036643 0.758883
14 PLE_training/spring/color_left/trajectory_5007/000060.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000060.PNG 0.999971 0.001445 -0.007517 -0.000146 0.490808 -0.057799 0.768302
15 PLE_training/spring/color_left/trajectory_5007/000064.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000064.PNG 0.999986 0.000782 -0.005108 0.000684 0.490946 -0.069053 0.77875
16 PLE_training/spring/color_left/trajectory_5007/000068.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000068.PNG 0.999995 -1.5e-05 -0.002963 0.001002 0.487254 -0.072654 0.791271
17 PLE_training/spring/color_left/trajectory_5007/000072.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000072.PNG 0.999997 1e-06 -0.002284 0.000623 0.479597 -0.069383 0.805896
18 PLE_training/spring/color_left/trajectory_5007/000076.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000076.PNG 0.999995 0.000859 -0.003116 -0.000439 0.47032 -0.057411 0.82125
19 PLE_training/spring/color_left/trajectory_5007/000080.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000080.PNG 0.999987 0.001945 -0.0045 -0.001321 0.462435 -0.037999 0.835482
20 PLE_training/spring/color_left/trajectory_5007/000084.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000084.PNG 0.999984 0.002374 -0.005061 -0.000794 0.457518 -0.015612 0.847379
21 PLE_training/spring/color_left/trajectory_5007/000088.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000088.PNG 0.999986 0.002067 -0.004706 0.001208 0.454192 0.007021 0.857574
22 PLE_training/spring/color_left/trajectory_5007/000092.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000092.PNG 0.999986 0.001437 -0.003721 0.003575 0.451536 0.027158 0.867036
23 PLE_training/spring/color_left/trajectory_5007/000096.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000096.PNG 0.999986 0.001233 -0.002611 0.004386 0.449569 0.043622 0.876572
24 PLE_training/spring/color_left/trajectory_5007/000100.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000100.PNG 0.999992 0.001543 -0.001435 0.003448 0.448117 0.058503 0.886268
25 PLE_training/spring/color_left/trajectory_5007/000104.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000104.PNG 0.999997 0.002249 -0.000368 0.001165 0.446221 0.073163 0.896
26 PLE_training/spring/color_left/trajectory_5007/000108.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000108.PNG 0.999996 0.002866 -7.8e-05 -0.000872 0.441438 0.085259 0.905286
27 PLE_training/spring/color_left/trajectory_5007/000112.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000112.PNG 0.999992 0.003276 -0.000728 -0.002259 0.434442 0.093346 0.913397
28 PLE_training/spring/color_left/trajectory_5007/000116.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000116.PNG 0.999988 0.003485 -0.00198 -0.002904 0.427206 0.096632 0.919542
29 PLE_training/spring/color_left/trajectory_5007/000120.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000120.PNG 0.999988 0.003482 -0.002506 -0.002503 0.421783 0.094941 0.923002
30 PLE_training/spring/color_left/trajectory_5007/000124.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000124.PNG 0.999992 0.003244 -0.001986 -0.001004 0.417305 0.087178 0.92451
31 PLE_training/spring/color_left/trajectory_5007/000128.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000128.PNG 0.999995 0.002765 -0.000838 0.000979 0.412086 0.072698 0.925117
32 PLE_training/spring/color_left/trajectory_5007/000132.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000132.PNG 0.999996 0.002051 -0.000274 0.001678 0.405016 0.052797 0.925401
33 PLE_training/spring/color_left/trajectory_5007/000136.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000136.PNG 0.999999 0.001102 -0.000511 0.000781 0.396851 0.028522 0.924848
34 PLE_training/spring/color_left/trajectory_5007/000140.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000140.PNG 0.999998 -5.6e-05 -0.001553 -0.001569 0.388838 0.000636 0.922833
35 PLE_training/spring/color_left/trajectory_5007/000144.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000144.PNG 0.999988 -0.001021 -0.003506 -0.003243 0.381236 -0.031155 0.920081
36 PLE_training/spring/color_left/trajectory_5007/000148.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000148.PNG 0.999975 -0.001471 -0.006445 -0.002587 0.37498 -0.067875 0.916911
37 PLE_training/spring/color_left/trajectory_5007/000152.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000152.PNG 0.999947 -0.001452 -0.010231 0.000305 0.371997 -0.110045 0.912526
38 PLE_training/spring/color_left/trajectory_5007/000156.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000156.PNG 0.999912 -0.00154 -0.012748 0.003257 0.376686 -0.152488 0.906228
39 PLE_training/spring/color_left/trajectory_5007/000160.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000160.PNG 0.999913 -0.002147 -0.012224 0.004482 0.389058 -0.190497 0.898801
40 PLE_training/spring/color_left/trajectory_5007/000164.JPEG PLE_training/spring/stereo_disparity/trajectory_5007/000164.PNG 0.99995 -0.003164 -0.008642 0.003977 0.40395 -0.223677 0.892314
