id camera_l disp qw qx qy qz tx ty tz
0 PLE_training/spring/color_left/trajectory_5011/000004.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000004.PNG 0.999661 0.014644 -0.021283 -0.003169 -0.349087 0.092804 1.455432
1 PLE_training/spring/color_left/trajectory_5011/000008.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000008.PNG 0.999808 0.010665 -0.016427 -0.000543 -0.389881 0.075022 1.46122
2 PLE_training/spring/color_left/trajectory_5011/000012.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000012.PNG 0.999906 0.006131 -0.01218 0.00116 -0.447868 0.050189 1.464172
3 PLE_training/spring/color_left/trajectory_5011/000016.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000016.PNG 0.999958 0.001245 -0.008551 0.002926 -0.521175 0.016287 1.463617
4 PLE_training/spring/color_left/trajectory_5011/000020.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000020.PNG 0.999917 -0.002986 -0.005876 0.011042 -0.601129 -0.028601 1.464422
5 PLE_training/spring/color_left/trajectory_5011/000024.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000024.PNG 0.999578 -0.006176 -0.004149 0.02809 -0.683178 -0.073578 1.467398
6 PLE_training/spring/color_left/trajectory_5011/000028.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000028.PNG 0.998638 -0.00831 -0.002915 0.051417 -0.764448 -0.097055 1.471913
7 PLE_training/spring/color_left/trajectory_5011/000032.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000032.PNG 0.997764 -0.00896 -0.001009 0.066227 -0.823817 -0.075774 1.479653
8 PLE_training/spring/color_left/trajectory_5011/000036.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000036.PNG 0.997696 -0.007682 0.001322 0.067392 -0.849353 -0.021044 1.490242
9 PLE_training/spring/color_left/trajectory_5011/000040.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000040.PNG 0.998428 -0.004458 0.003216 0.055782 -0.839462 0.039241 1.502507
10 PLE_training/spring/color_left/trajectory_5011/000044.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000044.PNG 0.999216 0.000143 0.004401 0.039352 -0.809304 0.09867 1.51251
11 PLE_training/spring/color_left/trajectory_5011/000048.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000048.PNG 0.999721 0.005755 0.005075 0.022324 -0.764111 0.161843 1.518795
12 PLE_training/spring/color_left/trajectory_5011/000052.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000052.PNG 0.9999 0.012082 0.005592 0.004837 -0.70414 0.231121 1.520855
13 PLE_training/spring/color_left/trajectory_5011/000056.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000056.PNG 0.999799 0.016002 0.005839 -0.010562 -0.649158 0.299677 1.514191
14 PLE_training/spring/color_left/trajectory_5011/000060.JPEG PLE_training/spring/stereo_disparity/trajectory_5011/000060.PNG 0.999637 0.015112 0.005405 -0.021658 -0.615371 0.358119 1.497061
